cycle,target_ph,is_test,steps,mean_abs_error,rmse,max_abs_error,mean_error,tail_mae,tail_mean_error,tail_std_error,early_mean_error,mid_mean_error,final_error,drift_tail_minus_early,tail_ratio_action_std,tail_sum_action_std,tail_mean_sigma,tail_train_updates,mean_reward
10,5.376366138458252,False,200,0.3757297725510439,0.4239751226068899,0.6163661384582522,-0.35348880048042036,0.12474234627618631,-0.04072230733292306,0.1551817726761125,-0.5379065001189918,-0.4277061356886584,-0.0436472167638513,0.49718419278606873,0.15065852162791282,0.2209248913408575,0.20206599999999997,50,-0.5762253219678145
11,5.436836242675781,False,200,0.14302802682547888,0.17724922226894932,0.4477492081751384,-0.04127389010236015,0.1519669117958159,-0.05937989553482982,0.17775199961066265,-0.042967960059827955,-0.009981815812009583,-0.0479433282468422,-0.016411935475001867,0.16932385027041807,0.2162964630800992,0.188466,50,-0.19318888034943105
12,4.299808025360107,False,200,0.17721939629056785,0.22130894162203,0.6046052506858031,0.051151435521074665,0.1403447111897332,0.026681890177412782,0.15837580742930812,0.11886764631460207,0.035944945598718483,0.2243266441345959,-0.0921857561371893,0.18616720291510505,0.18096770369888962,0.174866,50,-0.24291867971491934
13,4.595416069030762,False,200,0.14503515943053824,0.18528574781694065,0.6247024383486206,-0.01536159153380814,0.12691069818543121,-0.009331733848411598,0.16175417679836343,-0.030928786522137267,-0.01763710378082022,-0.0555326808095131,0.02159705267372567,0.1887401714712941,0.16403498765310617,0.16126599999999996,50,-0.19339840954159226
14,3.968236923217773,False,200,0.1966337901483776,0.24363936004642023,0.7061561434612349,0.16273435052027918,0.15948730190303864,0.12458813074447622,0.158897009659331,0.1867049097641863,0.15736593037144314,0.3206971839425989,-0.06211677901971008,0.15690297169382425,0.1564025297509309,0.147666,50,-0.27227604386213655
15,4.943986892700195,False,200,0.10780371781111789,0.1400834170084003,0.4454557863918014,0.024628383577190594,0.1042202284384249,-0.004122758098361449,0.13650396937984205,0.057591548652911724,0.008551225504612129,-0.0633489864573686,-0.06171430675127317,0.1494369983682177,0.1317674075139216,0.13406599999999996,50,-0.13935684993733777
16,4.127504825592041,False,200,0.11507041079681088,0.143140787012324,0.4393478307466791,0.03896661137630176,0.10591766974574783,0.025279575145184988,0.12796935036088455,0.03963842181884604,0.04571505175455149,-0.1169158200653059,-0.014358846673661052,0.12709476595162042,0.07573102296856453,0.12046599999999998,50,-0.1429716523846775
17,5.613352298736572,False,200,0.1294430240162933,0.15698823274396928,0.4058811820963299,-0.11402653036705043,0.13353166358074392,-0.12554892797986195,0.1073105207278188,-0.11806425602803734,-0.09648584092813145,-0.1012472272465991,-0.0074846719518246035,0.10933515189937557,0.10418037765206001,0.10686599999999996,50,-0.1602585249513209
18,4.260905742645264,False,200,0.09642779196991492,0.12024622358918885,0.3610427373523466,-0.0007149237588012042,0.07787432604755379,0.011919167592065856,0.09389874256998361,-0.0178270693413937,0.012261693907392655,0.0646954198939333,0.029746236933459555,0.10374239774544765,0.09891852780137965,0.09326599999999996,50,-0.1158154583506008
19,4.816522598266602,False,200,0.07569402861037787,0.09485234480020222,0.2720040320745651,-0.03197584017939101,0.06970945867602786,-0.04266858389532944,0.07636649154332514,-0.045529795177383,-0.02446648147686932,-0.1185019227468942,0.0028612112820535635,0.07980211054650671,0.09439596922200048,0.07966599999999997,50,-0.08873423498964389
20,5.725067615509033,False,200,0.17431609096377312,0.18738881107408267,0.3611807185264419,-0.17431609096377312,0.16572338592215452,-0.16572338592215452,0.05001060582455958,-0.18136694214757315,-0.16412140895476746,-0.1355907523854842,0.01564355622541863,0.05411368612413604,0.06800376518760479,0.06606599999999997,50,-0.213341825682954
21,4.910144329071045,False,200,0.055858259304927244,0.06889431112560858,0.1866905410866666,0.033518727827874045,0.059647599344264765,0.03268014414365963,0.06447621260370076,0.03786265931235556,0.038436693390425776,0.0880598637076781,-0.005182515168695931,0.06850393777334722,0.06445257813744557,0.05246599999999997,50,-0.06283714314187264
22,4.686888217926025,False,200,0.041386267229036024,0.051801688453632914,0.1482354358395259,-0.014796046876246062,0.03269553141169191,-0.01351576338737363,0.03591758002035666,-0.039848895093625505,-0.007883824757155931,0.052155263955254,0.026333131706251876,0.038455630626816464,0.04125909599224727,0.03886599999999998,50,-0.043992928530912856
23,4.855535507202148,False,200,0.04114047101910345,0.051222804501951893,0.1490130613727114,0.028524191862755222,0.040207117517887726,0.03316837617084954,0.036616821093140677,0.029858145681501667,0.041942803756107996,-0.0058395986174026,0.0033102304893478755,0.038899614960258025,0.028824985764522654,0.025265999999999962,50,-0.04376568194053206
24,3.900802373886109,False,200,0.13714680961490916,0.13844301571214848,0.1957154636439382,0.13714680961490916,0.12331907247663411,0.12331907247663411,0.01258616481690222,0.1381269366603372,0.14524482625151325,0.1293328017741499,-0.014807864183703098,0.013850802360535737,0.014568687251471493,0.011665999999999972,50,-0.15773613606249529
25,3.908015012741089,False,200,0.11365006008165529,0.11487704594938565,0.1678217267041351,0.11365006008165529,0.1049456255990566,0.1049456255990566,0.011868852944515935,0.12455740353232451,0.11004870585890479,0.1281890474303031,-0.019611777933267918,0.012413682945236017,0.011761874106648995,0.01,50,-0.12793001210942384
26,5.740293025970459,False,200,0.1863224718933465,0.18772049422876924,0.2327370980406824,-0.1863224718933465,0.15502490868153132,-0.15502490868153132,0.017559228240179484,-0.1930685757089547,-0.19681915355858084,-0.165292809303267,0.03804366702742337,0.011189453387904008,0.028554201334521724,0.01,50,-0.2234071964961043
27,4.087711811065674,False,200,0.014569391637079359,0.02139436413248099,0.1904631546806063,0.012158158047708645,0.0187527519149277,0.01753113920142307,0.01252168514475762,0.008891965091439998,0.005668792845990077,0.0151289516876422,0.008639174109983072,0.013420267062050701,0.02523980093602274,0.01,50,-0.01285600063504721
28,4.50412130355835,False,200,0.04137611799404531,0.046708411067415016,0.09580398187921,-0.04066249441861986,0.03818815881430008,-0.03818815881430008,0.01865841946173871,-0.040526839973420006,-0.03771868059811789,-0.0582711238419575,0.0023386811591199277,0.01889787741621846,0.013489452182571714,0.01,50,-0.043598228376556886
29,5.071951389312744,False,200,0.0884484550576099,0.09273267481474924,0.206839518012579,0.0884484550576099,0.06703588990473609,0.06703588990473609,0.01615704876944625,0.12125866829039432,0.07770592566914096,0.0747738407771159,-0.05422277838565823,0.016769787113456114,0.010585248321511052,0.01,50,-0.09789174501692965
30,4.322970867156982,False,200,0.018216453292226983,0.02216128159859734,0.0633115478145347,-0.009007059841642129,0.0235612745694783,-0.012502578525636939,0.025399418677808275,-0.021429854505576128,-0.005865102309450683,0.010255744419779,0.008927275979939189,0.02509209155870522,0.027156418755937727,0.01,50,-0.017012454159356524
31,3.797871828079224,False,200,0.1642251415366782,0.16461887049402904,0.1957451925583146,0.1642251415366782,0.16041748735225161,0.16041748735225161,0.011287330538265593,0.16683424221047657,0.16864187151264204,0.1426757985494386,-0.00641675485822496,0.00995211996373546,0.01160771012338872,0.01,50,-0.19291933193346528
32,5.52488899230957,False,200,0.015444443511990431,0.01947984803583507,0.0593826505899448,0.012249869100219106,0.015385419614039388,0.013684898434425436,0.0151430725445077,0.009512025717189636,0.010035182603614802,-0.0088031746948811,0.0041728727172358,0.01465949503508098,0.013402817429106786,0.01,50,-0.013423498319604788
33,4.32970666885376,False,200,0.021513912955005394,0.026332436163781583,0.0734285307691564,-0.014496239014707096,0.022702183180565716,-0.020289151293491247,0.019207031085427168,-0.002703597126582622,-0.02346946292869119,0.0082192926031998,-0.017585554166908626,0.019009355673512633,0.015661529894856894,0.01,50,-0.020486717718115995
34,5.231163024902344,False,200,0.08508453288289652,0.09470297715482398,0.2606263277139398,0.08408051173142717,0.031014490843065734,0.02699840623718831,0.02867370706442938,0.11562970930413359,0.09969381766954032,0.0822775612467694,-0.08863130306694528,0.03417193351870358,0.019987042114506203,0.01,50,-0.09465437221139034
35,3.7912847995758057,False,200,0.16137906821649836,0.16196647738606987,0.2294674747429681,0.16137906821649836,0.16634001021038156,0.16634001021038156,0.00923682636590975,0.15747990216329333,0.15364092352454287,0.1710902509027736,0.008860108047088228,0.009205213376279825,0.010733388186266868,0.01,50,-0.18926026575480265
36,3.783494234085083,False,200,0.16960823549120654,0.17000249309225812,0.2043466199008419,0.16960823549120654,0.16694919219628473,0.16694919219628473,0.0106149636284579,0.17109709677949275,0.17032618112465042,0.1594596173126503,-0.0041479045832080175,0.011376638825845907,0.012871240865435604,0.01,50,-0.20017880142606959
37,5.7195563316345215,False,200,0.11797317279308209,0.11897929801116441,0.212262034692884,-0.11797317279308209,0.10718050609834943,-0.10718050609834943,0.010750577768224632,-0.1317756107516361,-0.11664367690272531,-0.1019591924919858,0.024595104653286667,0.012156938152541083,0.016174039092810642,0.01,50,-0.13342683684051568
38,4.476452827453613,False,200,0.021412557975917214,0.02601929280156379,0.0620933188699606,-0.01773644618490862,0.018834051307222398,-0.013292317961006227,0.018557129186418067,-0.030369595378340025,-0.00752058516858132,0.0082082687396685,0.017077277417333798,0.019189674092990546,0.01253502114081695,0.01,50,-0.0197465275605082
39,3.862059593200684,False,200,0.09962299496842668,0.10059110311827654,0.1413251989191914,0.09962299496842668,0.09902172123267672,0.09902172123267672,0.012732143845663612,0.1059133534863804,0.09644259892649436,0.0931279894691963,-0.006891632253703678,0.011526650025749048,0.012677980381232652,0.01,50,-0.11070250948945387
40,4.643530368804932,False,200,0.02619748675369636,0.03188064546045953,0.1130246004370745,-0.021816352638727454,0.026668804591656832,-0.02009746841362289,0.023565843385914952,-0.029086309364006916,-0.02307839458419637,-0.0359368371669726,0.008988840950384026,0.024552818510977296,0.01071938220898467,0.01,50,-0.026156014480496505
41,4.6603851318359375,False,200,0.018790579157587896,0.023131176049042444,0.061212071723915,-0.010561818974863786,0.018928775186315992,-0.01178115172278622,0.01952336230258779,-0.0015078300785288238,-0.020723959373330894,-0.0118066881606573,-0.010273321644257396,0.020172010329881244,0.01677024702706554,0.01,50,-0.01793039876486047
42,5.561863422393799,False,200,0.013079901378364199,0.015903211056204725,0.0395918423149783,0.009338551274803118,0.010054510682153078,0.007747035129134105,0.01025065698953944,0.012877751342870695,0.00428416653487586,-0.0099179031813347,-0.0051307162137365905,0.009847760354570292,0.01464954450196626,0.01,50,-0.010690580276156518
43,5.434678554534912,False,200,0.056203473431692796,0.058252723525886105,0.0937729605154524,0.056203473431692796,0.059748125312563634,0.059748125312563634,0.014045099992518816,0.06690803370247704,0.05360854961056986,0.0654475813869988,-0.007159908389913407,0.015033499248727007,0.013225400870344933,0.01,50,-0.060112858597046744
44,4.433226585388184,False,200,0.025698432349554587,0.03113973318894013,0.0814118184402614,-0.014137380133881485,0.029854469821609504,-0.025724692194218416,0.023580336466327553,0.008818074758274197,-0.001453351996466304,0.0080902800870905,-0.034542766952492615,0.0225094491195514,0.03225885392692055,0.01,50,-0.0251656064407007
45,5.536791324615479,False,200,0.015882651476610846,0.018889701829348272,0.0414927228055148,0.013341588199338388,0.014855117085760974,0.012763789431569323,0.012460097787773315,0.015526793006485892,0.009987355968697386,0.0048000422008405,-0.002763003574916569,0.013193640357177384,0.009366961378709904,0.01,50,-0.014119450728191506
46,4.587206840515137,False,200,0.015935421750846678,0.019989069291492707,0.0591299159318507,-0.013587214398009645,0.01940357427518062,-0.018462329518661363,0.014894359684804919,-0.011973437971297381,-0.010858953133355241,-0.0107575293487727,-0.006488891547363982,0.015430357309306265,0.01286546867122227,0.01,50,-0.0141268899753375
47,5.055301189422607,False,200,0.03672060029515631,0.04365109429820013,0.1127986672780263,0.02585307700692006,0.033956634946180314,0.029912397194057513,0.033765478099504434,0.04111614351040325,0.028475536670921647,0.0008136965432576,-0.011203746316345735,0.035981515275654095,0.02709121550920908,0.01,50,-0.037950826091536695
48,4.500186443328857,False,200,0.01882609881766738,0.023595187925034497,0.0645979134175416,-0.013803436745366535,0.03551569289223422,-0.03551569289223422,0.013042926531290754,-0.003092130087745798,-0.008877669855028058,-0.0320036201619737,-0.03242356280448842,0.013991460136779989,0.015157077506104871,0.01,50,-0.017670864390157786
49,5.474881649017334,False,200,0.03012950398781389,0.03404346579946443,0.1110129686143714,0.029772701326613485,0.035477671159481396,0.035477671159481396,0.014863845020207602,0.026571628047904028,0.025282140512813148,0.029262188550545,0.008906043111577368,0.018219506027211854,0.019767394663889864,0.01,50,-0.031047707469624805
50,5.619307041168213,False,200,0.03786180041345655,0.04009151775586351,0.0785849065044326,-0.03786180041345655,0.03067891336758608,-0.03067891336758608,0.01171116292532214,-0.045492555136690455,-0.040400479556704685,-0.0345151474485243,0.014813641769104373,0.009687722928495283,0.014475255726932508,0.01,50,-0.039778220227878185
51,5.448261260986328,False,200,0.051978767451321656,0.05802190747836231,0.1292166592715453,0.051899133756139186,0.07207160312946853,0.07207160312946853,0.018939707875933093,0.032059541839917056,0.03493932583035603,0.0427440276692276,0.040012061289551475,0.017719099088055423,0.03823384998325154,0.01,50,-0.055657566510911666
52,4.40766191482544,False,200,0.014404577614264844,0.01792526293757232,0.0479498441833881,-0.002206887539123917,0.016027624743854437,0.0018623892507985396,0.01990984242036738,-0.0021787986478022845,0.00401163029825671,0.0047810557545879,0.004041187898600824,0.020681700268299904,0.012493667808689083,0.01,50,-0.011731973483922884
53,4.17949104309082,False,200,0.012886422724925208,0.015919427628113818,0.0393003309606383,-0.002338009608307716,0.016036572197925775,0.0030830959877091923,0.018475069911616432,-0.0051565216242700435,-0.00654614749189534,0.0284128727775234,0.008239617611979236,0.019855736396795803,0.015095523811876647,0.01,50,-0.01065855133986116
54,4.608450889587402,False,200,0.016479702815045114,0.02040692434062042,0.0920583280446107,0.00034346269362252297,0.015474320264452437,0.002556475350535488,0.019591381749567555,-0.005433704792024811,0.005871243293098536,-0.0126921001143545,0.0079901801425603,0.02071348643850058,0.011282156162132472,0.01,50,-0.01500337570726655
55,5.279659748077393,False,200,0.027815284904410938,0.0329838082921987,0.1109281241610329,0.023596314127101444,0.03263448955808555,0.03231353408613266,0.014337377994019827,0.0015093582955679088,0.031020608004530957,0.0450530480281186,0.030804175790564752,0.016383471411975138,0.014368737010619255,0.01,50,-0.02843558714402463
56,5.347025871276856,False,200,0.04253359730070354,0.047479799872228765,0.1022411053322933,0.041636801015809716,0.046354103616220305,0.046354103616220305,0.0242374860300456,0.042887331607068105,0.0383206384063737,0.0583704833066827,0.0034667720091521997,0.029540695960295706,0.017805711013633173,0.01,50,-0.044904695040198964
57,4.924736976623535,False,200,0.022474501816657996,0.026029839271059993,0.0583693822526711,0.017690186146631936,0.020867697467584198,0.017667341599466514,0.015037133470238976,0.028620180128866246,0.008555078769561875,0.0204096786492646,-0.010952838529399732,0.01647819386571378,0.013640241982584692,0.01,50,-0.02240983313128361
58,5.136227130889893,False,200,0.035415824703055564,0.04343970989918588,0.0944912771948205,0.03426604818946262,0.045863122917708644,0.04457152264366438,0.029397447076155322,0.04057882923485082,0.026087736975457097,0.0338186339150219,0.003992693408813558,0.029561891748193948,0.023540750203558575,0.01,50,-0.03641793626273631
59,5.100868701934815,False,200,0.04312165557530356,0.04990425444681371,0.1107260560986533,0.04018594400237614,0.05849044260278003,0.05849044260278003,0.023366545477597766,0.028354729752268545,0.022284243623712365,0.0504152676586997,0.030135712850511486,0.025947138504193657,0.017436951770781473,0.01,50,-0.04525067273254942
60,4.430636882781982,False,200,0.023443575228636923,0.02886125634548726,0.0749641321740499,-0.013035092705729254,0.025629664700200637,0.004598526105807072,0.028527933148780812,-0.022215406149957116,-0.029316635667386074,0.048270180013251,0.026813932255764186,0.032151433755968725,0.022758993380874604,0.01,50,-0.02287394680208017
61,4.344274997711182,False,200,0.022778345237249812,0.02811800339074462,0.0725471647102793,-0.0001214175102397945,0.020359378994622156,-0.013973103839142265,0.01946844471535894,0.009291985241762247,-0.005536927195465652,-0.0384125003749584,-0.02326508908090451,0.020767644163186053,0.0122358987589557,0.01,50,-0.0221771035984991
62,5.402811527252197,False,200,0.03356407266645116,0.038347678328581936,0.106316602176995,0.02787822494518248,0.0353353428062799,0.03178729897685963,0.026169969330031337,0.03721860544544817,0.01067387911318054,0.0133687019554988,-0.00543130646858854,0.023788869693410566,0.02192128071525608,0.01,50,-0.03464085074067577
63,5.236717700958252,False,200,0.02437101513694495,0.03109044385498455,0.0756597091949631,0.015140745134469336,0.05018615696187213,0.05018615696187213,0.014568703909123645,-0.0021847750435291607,-0.005931976504665017,0.0465985910351545,0.05237093200540129,0.01874501435010999,0.018658775764175708,0.01,50,-0.02430197138272012
64,4.361003875732422,False,200,0.01621729055481118,0.020374612224381566,0.0548998866021497,-0.0004012660332866996,0.013759727778795855,0.008555960551104209,0.015902050380642015,0.000941948365492089,-0.004698100811028314,0.0093203958159975,0.007614012185612119,0.018276985656822668,0.020097095535445208,0.01,50,-0.014459370314480443
65,4.174095153808594,False,200,0.012723175481436285,0.016504548619940707,0.0473498027296708,0.0006980175968129543,0.009378403418622757,-0.0024556714790631303,0.012155646515465692,-0.01001407204741636,0.002602373883613842,0.0259721356821138,0.007558400568353229,0.014603372158908244,0.023834500529399536,0.01,50,-0.00965856300762878
66,4.781829833984375,False,200,0.020122314741339437,0.025160567066677943,0.1221758057448996,0.0017998185756878202,0.016014709909071632,0.0014720540303850265,0.019138346239344708,0.0033287076490950574,0.014044080844929014,0.0039414202898466,-0.001856653618710031,0.02034127998213727,0.027601693208480188,0.01,50,-0.01931525618238996
67,4.137288570404053,False,200,0.01728180911185248,0.02090375615636913,0.0618526752901278,0.003489479821998739,0.017814666924203405,-0.003412650402713896,0.021144082833674072,0.013480931695964704,0.002749430389600244,0.0146637222904759,-0.0168935820986786,0.023475684136204242,0.02828031912592888,0.01,50,-0.01594019725172779
68,5.715791702270508,False,200,0.07767439634431061,0.0807925800220273,0.248832933159349,-0.07767439634431061,0.06417699025179535,-0.06417699025179535,0.013462133239908946,-0.0886384866406379,-0.07328136468856124,-0.0513109352476242,0.024461496388842555,0.012164369184322446,0.014100522159251106,0.01,50,-0.08547541403611147
69,4.39620304107666,False,200,0.015807870619978973,0.01950598718922634,0.0517714885009263,-0.005224409463353277,0.01863903113932197,0.0020142139076441954,0.02135236206205723,-0.013004411502913484,0.004891258222033397,0.003106175771089,0.015018625410557679,0.02321419694080522,0.016168267107363424,0.01,50,-0.014153325264858314
70,4.614506244659424,False,200,0.014473800302529262,0.018272209524394564,0.0521693518405532,-0.001789652345279645,0.01711402072095475,-0.010662682493743308,0.018556228446510094,0.00303983002691047,0.005442045953873954,-0.0055219343566657,-0.013702512520653777,0.019315401092600624,0.011928775868522501,0.01,50,-0.012457927574447374
71,5.547001361846924,False,200,0.02756865740258626,0.03155000758072162,0.0802981317155211,0.027000009164261315,0.027209019237242744,0.02558460452290428,0.018830978834862535,0.027924619172094656,0.026209101362930927,0.0394550532076314,-0.0023400146491903764,0.012098115474279397,0.023647914994764735,0.01,50,-0.027920210835629965
72,4.450541019439697,False,200,0.016326976167513076,0.020228464970062365,0.0488605114078435,0.00326582162037841,0.016396580838986635,0.0021169357207033337,0.020290141921012545,0.005557385930719821,0.003764705702667167,0.0045251587558992,-0.0034404502100164876,0.02071791680300124,0.011494853782337224,0.01,50,-0.014781756996875539
73,3.85614275932312,False,200,0.08739214329247082,0.08843718288479953,0.1177549599614895,0.08739214329247082,0.08044647317937789,0.08044647317937789,0.013985958919333236,0.09148811709177206,0.08880437148728858,0.0820663527705329,-0.011041643912394164,0.011359119482189553,0.021256017715614275,0.01,50,-0.09604936916741554
74,3.8090195655822754,False,200,0.10769841615418382,0.10853355626139378,0.1473808265195275,0.10769841615418382,0.09689278364781004,0.09689278364781004,0.011439477440627894,0.11328264941109965,0.10926802793195488,0.0792876998771459,-0.016389865763289616,0.011052066704676088,0.011928706360654873,0.01,50,-0.12051845579522488
75,5.516296863555908,False,200,0.034174861836975816,0.038758548538572524,0.1488942624715674,0.03353260305966917,0.026813826242508106,0.026811466647182543,0.014586968149252161,0.04144203391440232,0.028063364370073538,0.0452241974716809,-0.014630567267219778,0.013026962827429732,0.020266701865771675,0.01,50,-0.036075776224713356
76,5.621523857116699,False,200,0.01662268962204023,0.019878211609356017,0.0578347661147882,-0.012383002684577333,0.013759462943872806,-0.002673534287916454,0.015475154323660837,-0.01585421618367324,-0.01591530653231047,-0.0084743994352827,0.013180681895756786,0.010281994232311928,0.02196066360987284,0.01,50,-0.015287824113668493
77,4.570443153381348,False,200,0.016745756935538224,0.020656246927185973,0.0478470023442296,-0.006540354907946471,0.014832545571912095,-0.006829476905880264,0.017015659096053064,-0.006632188039186339,-0.0009799761279385936,0.0256549409925375,-0.00019728886669392529,0.017201703659062574,0.01171194327302208,0.01,50,-0.01506485659352737
78,5.147554874420166,False,200,0.04618084465182015,0.04987766642300573,0.1111821449907006,0.0461508799563832,0.04606665522000908,0.04605889717789923,0.015898911758953166,0.04332599976092653,0.05376691825912971,0.0351227777430809,0.0027328974169727044,0.018377110995968057,0.01226856235310041,0.01,50,-0.048783409218850694
79,4.2694525718688965,False,200,0.018152740443237753,0.022292575876168976,0.064354736167286,-0.005948873139635911,0.02373670129063524,-0.011923636772210216,0.025527206390551328,0.006236386783819574,-0.016230191784126283,0.0134309100587088,-0.01816002355602979,0.025912057014038575,0.012688248299753546,0.01,50,-0.017071043240193134
80,3.884989976882935,False,200,0.0598818981590452,0.06119898792474432,0.0920204098734052,0.0598818981590452,0.056153056920696394,0.056153056920696394,0.01258718755955965,0.061094563829429294,0.06211296350425443,0.0682362038767085,-0.0049415069087329,0.011702781987242424,0.011917348430529778,0.01,50,-0.06417679032873964
81,4.934577941894531,False,200,0.03005642067194005,0.03630928649496172,0.1960386319249503,0.017938757907635133,0.02591977139915155,0.013833101620725229,0.027155510990471143,0.020385463087699254,0.0025063083906519197,0.0334766611371373,-0.006552361466974025,0.02895970858299429,0.023772264652484963,0.01,50,-0.030805830350999475
82,5.554214000701904,False,200,0.017723181798143493,0.020927434694846158,0.0507491740485974,0.015558453684990094,0.012602470589412097,0.010398880812053797,0.011346909246490407,0.02080106224560684,0.014207749132577534,0.0231920105549257,-0.010402181433553042,0.009914145429181172,0.021689074147074678,0.01,50,-0.016707855288013388
83,4.627451419830322,False,200,0.016066202799296363,0.02024610020826913,0.0615230014097596,-0.002077047346090439,0.012216760992488257,-0.0028317684403736105,0.014965765798301459,0.0026212099897637876,-0.004070030843924842,0.0247471629230711,-0.005452978430137399,0.015894304496647655,0.024540448965493723,0.01,50,-0.014511654219389656
84,3.9153201580047607,False,200,0.04569523639687644,0.04731698532288234,0.0781116036174469,0.04569523639687644,0.04670892308743116,0.04670892308743116,0.012312330487688811,0.04409034588114253,0.04469696134052126,0.0472498339954792,0.002618577206288629,0.011104308712865156,0.017992077536410755,0.01,50,-0.048344725683129045
85,5.566481590270996,False,200,0.026462795831367174,0.03181361787651377,0.1682911247554264,0.023731391637726723,0.02675045926752881,0.025081463318647457,0.01780503645264,0.027311637725300247,0.02667716451251287,0.0206501086052348,-0.0022301744066527893,0.01244556573991842,0.025283166309309272,0.01,50,-0.02731472967264083
86,4.0546488761901855,False,200,0.014111139729770713,0.017435560291604826,0.0472444597325143,0.004092079867215464,0.01887317504772528,-0.0026671505112460994,0.021428703682246607,0.007187139125576746,-0.001958881391784676,-0.0055860555438922,-0.009854289636822847,0.020510219250484258,0.013907072483842361,0.01,50,-0.012262337861714292
87,5.406574726104736,False,200,0.047415964555383855,0.05524329382101595,0.1515419667389732,0.04677508930105065,0.02702673380144653,0.025819540261837526,0.018810970035567077,0.02908985467595704,0.08086186260874573,0.027883181631223,-0.003270314414119513,0.021986409056188615,0.016631175262390822,0.01,50,-0.05067957404712553
88,4.520750045776367,False,200,0.017535781094242295,0.022403423152493485,0.0554802357472912,-0.010722480459614098,0.02308888671657827,-0.01962663108387559,0.019238950749143478,-0.0024925691960394785,-0.013123872983076672,-0.0344886708530367,-0.01713406188783611,0.020181732275417936,0.012461553834888974,0.01,50,-0.015370681602998064
89,5.6337890625,False,200,0.017924832412331934,0.02270668261432014,0.1038377804528458,-0.013454152804344796,0.01040597987022457,-0.007006079901095624,0.011219746055358675,-0.015778784022810136,-0.004622129723377702,-0.02445867727074,0.008772704121714513,0.01040360898449267,0.019330645411271035,0.01,50,-0.01664352179638133
90,4.882696628570557,False,200,0.026348216430195626,0.0314596631076479,0.0724805087868443,0.016435806589554392,0.018102071015160662,0.014953960081726525,0.015228521744579856,0.022740726556988493,0.00497402755141905,-0.0016167379501359,-0.0077867664752619675,0.016134885707030148,0.019610024797526236,0.01,50,-0.02617962280478002
91,4.102566242218018,False,200,0.012273081819228903,0.015339339902598814,0.0571208606589799,-0.003065886068078277,0.011888008029415682,0.003508054751410203,0.013737604799496504,-0.009934767616851905,-0.004739844664722154,-0.0130776179375349,0.013442822368262108,0.014997912813898426,0.02105945381900511,0.01,50,-0.009023406820165718
92,4.951372146606445,False,200,0.03925326661144251,0.04520146857309916,0.0971191700425686,0.030368815007744285,0.05495604350735505,0.05495604350735505,0.018085924430734927,0.03169200218449478,0.00674671982986217,0.0119293196752661,0.023264041322860272,0.020075953016724258,0.018648598304835718,0.01,50,-0.0408696227983353
93,4.385330677032471,False,200,0.02050061411207121,0.02546056165001616,0.0677109812238114,-0.00501417903259854,0.03038614248391188,-0.00818944500520534,0.03385687334488927,-0.0039061842339037705,-0.006601560900146087,0.0301506232150821,-0.004283260771301569,0.03640480891342511,0.01510691148941679,0.01,50,-0.019598932180341474
94,3.7729008197784415,False,200,0.1329699467858316,0.13350095519690489,0.1602732563142055,0.1329699467858316,0.12491748024116585,0.12491748024116585,0.011894670184195415,0.13718368664765282,0.13625140919573642,0.1043594181425344,-0.01226620640648697,0.010575651463192764,0.011398342315135307,0.01,50,-0.1520865481248561
95,4.067780017852783,False,200,0.011922241267642084,0.014678641961317745,0.0354302378420667,0.0003030280665821815,0.012390903934045872,-0.0027248894849822057,0.015013048276454789,-0.0053492155278242375,0.003059120316844076,-0.0280305439886552,0.0026243260428420317,0.01585785487769234,0.016021989287467377,0.01,50,-0.00885330643478355
96,4.2862935066223145,False,200,0.013626978824021897,0.01785160990484317,0.0600633244865829,-0.0028186748703567482,0.012283040669024841,-0.006146504606178942,0.01580285670869661,-0.002923534190287179,-0.0016273541310379556,-0.0311702196069481,-0.003222970415891763,0.016100741573904884,0.011666693001078643,0.01,50,-0.010226394553959666
97,4.116958141326904,False,200,0.013496426227917555,0.016645028437343303,0.0439298969197627,-0.008880934444205258,0.0122481319578776,-0.006556174212950874,0.014202068064307183,-0.008555368045171912,-0.0035596545162963444,-0.0205220833119987,0.0019991938322210384,0.013435092263282879,0.014574988607747842,0.01,50,-0.011327736249585966
98,4.374868392944336,False,200,0.01970049626476653,0.024588032039581587,0.0781875955684716,-0.0104424320301191,0.025403843328836925,-0.01386505882277841,0.02818532953116716,-0.0018088800889582827,-0.020637967464416644,-0.005977036910747,-0.012056178733820127,0.030952814695736342,0.019088605602573628,0.01,50,-0.018338636912708085
99,4.700106620788574,False,200,0.018376013639862375,0.02209187078389379,0.0551382946663006,0.0011136120921505668,0.02258775685280046,6.51247650560019e-05,0.025410679749577645,-0.0021547968328625793,0.009837172764778135,0.0037945740438853,0.002219921597918581,0.026736445373292814,0.01601143641575412,0.01,50,-0.017340231574173838
100,5.29040002822876,False,200,0.03686935583263244,0.04415545832304522,0.1072793935286036,0.03653312638386216,0.0640717256005487,0.0640717256005487,0.022895035640220704,0.02129561987784558,0.02529343129833552,0.1053486517122648,0.04277610572270313,0.01955496831650895,0.03110761318657667,0.01,50,-0.038480968710349214
101,5.0996575355529785,False,200,0.028759954243676437,0.03410021299922708,0.1012583360658396,0.026923603955315033,0.01673093182373668,0.01636068399222708,0.010236895049595112,0.015298734599279324,0.039481120310166214,-0.0013450515570134,0.0010619493929477555,0.012648505246218597,0.019125162222461318,0.01,50,-0.02923524771156913
