component,sum,share_gross_percent
absolute_error_term,4202.156462351359,80.68362065086362
squared_effective_term,866.2851028525699,16.633130927005197
sum_move_penalty_term,105.43783452362614,2.0244620397100936
linear_out_term,32.61699694094865,0.6262635462367601
linear_in_term,1.6938511824766131,0.032522836184325936
tail_offset_term,0.0,0.0
bonus_term,159.80637467856212,3.0683666892641246
