cycle,target_ph,is_test,steps,mean_ph,mean_abs_error,rmse,max_abs_error,reward_sum,squared_error_cost_sum,absolute_error_cost_sum,move_cost_sum,total_cost_sum,train_updates
0,5.177313804626465,False,200,4.7437214287241325,0.4335923759023323,0.4645386461188772,1.2232125400664424,-130.31391525813052,43.1592307475919,86.71847518046647,43.62093300721608,130.31391525813052,197
1,4.938621520996094,False,200,4.815511542250229,0.1361475225127301,0.1620666715030412,0.4404852501742473,-32.84336969239435,5.253121202414935,27.229504502546032,36.07439874333795,32.84336969239435,200
2,4.396100521087647,True,200,4.831445259527721,0.4353447384400737,0.4353447405031505,0.4354560356311507,-124.97433426241165,37.90500861675109,87.06894768801475,0.037795764581002,124.97433426241165,0
