scope,steps,mae,rmse,max_abs_error,iae,ise,mean_reward,total_reward,squared_error_cost_sum,absolute_error_cost_sum,move_cost_sum,total_cost_sum,mean_ph,mean_target_ph,train_updates
all_steps,600,0.33502821228504537,0.3792917974479058,1.2232125400664424,201.01692737102724,86.31736056675791,-0.4802193653548941,-288.13161921293647,86.31736056675788,201.01692737102724,79.73312751513504,288.13161921293647,4.796892743500694,4.837345282236735,397
td3_training_steps,400,0.2848699492075313,0.3478949264864566,1.2232125400664424,113.9479796830125,48.41235195000682,-0.40789321237631215,-163.15728495052485,48.412351950006816,113.9479796830125,79.69533175055403,163.15728495052485,4.779616485487181,5.057967662811279,397
td3_eval_steps,200,0.4353447384400737,0.43534474050315053,0.4354560356311507,87.06894768801475,37.90500861675109,-0.6248716713120582,-124.97433426241165,37.90500861675108,87.06894768801475,0.03779576458100205,124.97433426241165,4.831445259527721,4.396100521087647,0
