candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,41.0,train,328,4.875031735439172,-0.10517480987959577,-1.1833352725882766e-15,0.2415131796885432,0.3009226114592109,0.8205366309824043,0.10123768901714471
grid,41.5,test,155,4.890606632930946,-0.10840309667181088,0.02782247335720083,0.24370086336914087,0.29874871136574255,0.7129002298255616,0.006356581499052266
grid,41.5,train,328,4.890606632930946,-0.10840309667181088,-1.0127400273409964e-15,0.24152336472695207,0.3008431169036725,0.8225107998021612,0.10378788219595006
grid,42.0,test,155,4.894893827429034,-0.10958399415033093,0.029230222337391327,0.24372663456325627,0.29879964958932803,0.7124885934543705,0.009445561355352822
grid,42.0,train,326,4.894893827429034,-0.10958399415033093,1.7218673657990157e-15,0.24168531029422727,0.30084066113643926,0.8223118650536834,0.103542886223806
grid,42.5,test,155,4.888819933611839,-0.10817431332658034,0.028581789497646466,0.24357403821748616,0.29859483158068695,0.7133240087851718,0.012599080707890929
grid,42.5,train,324,4.888819933611839,-0.10817431332658034,1.724272302442527e-15,0.24036034263781084,0.2994805994525273,0.8232268699184764,0.10180690944730274
grid,43.0,test,154,4.902773113711805,-0.11107665328079691,0.03018498885424172,0.24372094666795913,0.29900382628177546,0.7148944165643485,0.017655884615363993
grid,43.0,train,324,4.902773113711805,-0.11107665328079691,1.2500288869853615e-15,0.2403948402136159,0.29941139907128445,0.8251060461711357,0.1040285541720915
grid,43.5,test,153,4.923544615017358,-0.11535477428213525,0.02953950588190116,0.24459990427132539,0.29978686886430456,0.717172086531316,0.02217484020913913
grid,43.5,train,322,4.923544615017358,-0.11535477428213525,-2.223204367323916e-15,0.24050269368150473,0.29972500308283273,0.827776948008347,0.10777665643977885
grid,44.0,test,153,4.933497036846985,-0.11763308689735485,0.03054688451418452,0.244647183668167,0.2997867691743174,0.7175956467835247,0.02648540283480438
grid,44.0,train,319,4.933497036846985,-0.11763308689735485,1.2278579407139662e-15,0.24166109896972596,0.3006429852198858,0.8284920134748908,0.10983483144634054
grid,44.5,test,152,4.940373385530586,-0.11906108591894604,0.029731409959917104,0.24523430350296924,0.3004091251158926,0.7187553902454145,0.030732209830684597
grid,44.5,train,319,4.940373385530586,-0.11906108591894604,-9.967644960897958e-16,0.24168786910040937,0.30060566432577823,0.8299001039891585,0.11094572418729468
grid,45.0,test,152,4.934180888887655,-0.11804909931989838,0.03109753163033829,0.2453353625658916,0.30040906692704256,0.7177163288611643,0.03432237864217802
grid,45.0,train,318,4.934180888887655,-0.11804909931989838,1.1199985732696548e-15,0.24122793177768959,0.300118527145902,0.8289677764237813,0.11020656060002183
grid,45.5,test,151,4.948125692492653,-0.12101918264230234,0.03346048438637479,0.24522397111682667,0.3005824867745692,0.7191108247708886,0.04777574711275138
