cycle,target_ph,is_test,steps,mean_ph,mean_abs_error,rmse,max_abs_error,reward_sum,squared_error_cost_sum,absolute_error_cost_sum,move_cost_sum,total_cost_sum,train_updates
0,3.859999895095825,False,6,4.741508787283343,0.8815088921875178,0.8951512335508366,1.1593487946671326,-10.11231595277363,4.807774385565507,5.289053353125107,1.548821408301592,10.11231595277363,3
1,4.409999847412109,False,6,4.959616212841567,0.5496163654294574,0.5755556460400387,0.7631754272378579,-5.288808793682477,1.987585810131398,3.2976981925767443,0.3524790974333882,5.288808793682477,6
2,4.760000228881836,True,6,4.759972246859898,3.0892211236495846e-05,3.314992784772474e-05,4.583466180996254e-05,-0.000945001914638,6.593506297856137e-09,0.0001853532674189,0.075964205371282,0.000945001914638,0
