sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,trial_ph_range,trial_log10_flow_ratio_range,trial_total_flow_range,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,total_buffer_mol_l,ph_henderson_hasselbalch,ph_equilibrium_charge_balance,prediction_hh_raw,residual_hh_raw,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_hh_effective_pka,residual_hh_effective_pka,prediction_hh_affine,residual_hh_affine,prediction_equilibrium_affine,residual_equilibrium_affine
305,2026-05-13T14:05:41.347Z,2026-05-13 14:05:41.347000+00:00,2539.559,42.32598333333333,140.358,3,11,train,1,14,4.538198471069336,5.549419403076172,8.299148559570312,6.118420600891113,19.966988563537598,0.30642680950216855,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,1.495498529984939,0.17478599047349333,0.06935731904978315,4.934785990473493,4.935088771365873,4.934785990473493,-0.39658751940415726,4.935088771365873,-0.39689030029653694,4.592046514476489,-0.05384804340715288,4.592575455539059,-0.054376984469723055,4.560081297656641,-0.021882826587305004,4.559940919446454,-0.02174244837711825
306,2026-05-13T14:08:01.868Z,2026-05-13 14:08:01.868000+00:00,2541.9010166666662,42.365016944444434,140.521,3,11,train,1,15,4.781897545,2.8602161407470703,8.312158584594727,1.0527150630950928,12.22508978843689,0.0861110291468619,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,2.9061295285270448,0.46331496724723786,0.09138889708531381,5.223314967247237,5.2234640816762115,5.223314967247237,-0.44141742224723757,5.2234640816762115,-0.4415665366762118,4.880421824786827,-0.09852427978682776,4.881104432312803,-0.09920688731280336,4.787762112464266,-0.005864567464266557,4.788020717253823,-0.006123172253823306
307,2026-05-13T14:10:22.260Z,2026-05-13 14:10:22.260000+00:00,2544.2408833333334,42.40401472222222,140.392,3,11,train,1,16,4.388781547546387,8.928237915039062,9.144607543945312,9.202996253967283,27.27584171295166,0.3374046656678365,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,1.024234303673941,0.010399317140652656,0.06625953343321635,4.770399317140653,4.77084374572494,4.770399317140653,-0.38161776959426597,4.77084374572494,-0.382062198178553,4.427801488835556,-0.03901994128916897,4.4281887822062185,-0.03940723465983176,4.430362292839714,-0.041580745293327226,4.430037384366643,-0.04125583682025624
308,2026-05-13T14:12:42.655Z,2026-05-13 14:12:42.655000+00:00,2546.5808,42.44301333333333,140.395,3,11,train,1,17,4.8761796951293945,1.8514130115509035,8.883493423461914,9.643140793,20.378047228012818,0.4732122114107182,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,4.798223501746016,0.68108047358477,0.05267877885892819,5.44108047358477,5.441289454778044,5.44108047358477,-0.5649007784553755,5.441289454778044,-0.5651097596486494,5.09824719788866,-0.22206750275926534,5.098869938650336,-0.22269024352094124,4.959602835272516,-0.0834231401431218,4.96030164865851,-0.08412195352911578
309,2026-05-13T14:15:03.051Z,2026-05-13 14:15:03.051000+00:00,2548.9207333333334,42.482012222222224,140.396,3,11,train,1,18,4.597744941711426,5.104634761810303,8.88956356,2.187124490737915,16.181322812548217,0.13516351636232446,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,1.7414690716966033,0.2409157658394607,0.08648364836376757,5.00091576583946,5.0011319157486565,5.00091576583946,-0.4031708241280345,5.0011319157486565,-0.4033869740372307,4.658089658859272,-0.060344717147846616,4.658705230905026,-0.0609602891936003,4.6122648991330895,-0.014519957421663676,4.612175304564853,-0.014430362853427248
310,2026-05-13T14:17:23.187Z,2026-05-13 14:17:23.187000+00:00,2551.2563333333333,42.520938888888885,140.136,3,11,train,1,19,4.495744705200195,2.2735037803649902,4.164804935455322,9.593246459960938,16.03155517578125,0.5983977446213942,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,1.8318882824935092,0.2628989847379383,0.04016022553786059,5.022898984737938,5.023347638536227,5.022898984737938,-0.5271542795377426,5.023347638536227,-0.5276029333360315,4.680305381646843,-0.18456067644664742,4.680688449803504,-0.18494374460330842,4.6296120552033955,-0.13386735000320016,4.6297460097548395,-0.1340013045546442
311,2026-05-13T14:19:43.500Z,2026-05-13 14:19:43.500000+00:00,2553.594883333333,42.55991472222222,140.313,3,11,train,1,20,4.130195617675781,8.890006065368652,4.594384670257568,1.1533818244934082,14.637772560119629,0.07879489995873949,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.5168033223458828,-0.28667470307828585,0.09212051000412605,4.473325296921714,4.474029686964904,4.473325296921714,-0.34312967924593263,4.474029686964904,-0.3438340692891231,4.13098743007552,-0.0007918123997390225,4.13111476198728,-0.000919144311498421,4.195938507270805,-0.06574288959502361,4.195283270238356,-0.06508765256257476
312,2026-05-13T14:22:03.557Z,2026-05-13 14:22:03.557000+00:00,2555.929166666667,42.598819444444445,140.057,3,11,train,1,21,4.260867118835449,7.999597549438477,6.175517082214356,5.257735252380371,19.432849884033203,0.2705591451462986,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.7719784706729204,-0.1123948113201295,0.07294408548537015,4.64760518867987,4.6481495819840575,4.64760518867987,-0.38673806984442116,4.6481495819840575,-0.38728246314860826,4.305107325094673,-0.0442402062592242,4.305394653745436,-0.044527534909986954,4.333464339870966,-0.07259722103551702,4.3329969684307255,-0.07212984959527624
313,2026-05-13T14:24:23.791Z,2026-05-13 14:24:23.791000+00:00,2558.2664,42.637773333333335,140.234,3,11,train,1,22,4.3386077880859375,6.521120548248291,6.200735569000244,7.388328552246094,20.11018466949463,0.3673923772293118,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.9508696432035582,-0.02187901736102155,0.06326076227706882,4.7381209826389785,4.7386225664792185,4.7381209826389785,-0.399513194553041,4.7386225664792185,-0.40001477839328103,4.3955803095898345,-0.05697252150389698,4.395910447704544,-0.05730265961860681,4.404891168302586,-0.0662833802166487,4.404553233037702,-0.06594544495176446
314,2026-05-13T14:26:43.941Z,2026-05-13 14:26:43.941000+00:00,2560.602233333333,42.67670388888889,140.15,3,11,train,1,23,4.345775604248047,7.151160717010498,7.086976528167725,3.121375084,17.359512329178223,0.17980776330643394,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.9910246474128181,-0.003915544200629324,0.08201922366935661,4.75608445579937,4.756455533560129,4.75608445579937,-0.41030885155132335,4.756455533560129,-0.4106799293120824,4.413413276670745,-0.06763767242269836,4.413873920864936,-0.06809831661688914,4.41906630679878,-0.07329070255073322,4.418657559520238,-0.07288195527219088
315,2026-05-13T14:29:04.254Z,2026-05-13 14:29:04.254000+00:00,2562.940783333333,42.71567972222222,140.313,3,11,train,1,24,4.237709999084473,9.166446685791016,6.3685736656188965,2.041278123855591,17.576298475265503,0.11613811217010274,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.6947701638292267,-0.15815884014225476,0.08838618878298973,4.601841159857745,4.602348593378473,4.601841159857745,-0.36413116077327246,4.602348593378473,-0.36463859429400003,4.259306336489089,-0.021596337404615973,4.259630624923311,-0.021920625838838248,4.297351532458657,-0.059641533374183986,4.296772368587911,-0.05906236950343846
316,2026-05-13T14:31:24.670Z,2026-05-13 14:31:24.670000+00:00,2565.28105,42.75468416666667,140.416,3,11,train,1,25,4.157212257385254,7.9552483558654785,4.838144302368164,9.51248264312744,22.305875301361084,0.4264563714541611,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.6081701143624203,-0.215974925011327,0.05735436285458388,4.544025074988673,4.54494297791704,4.544025074988673,-0.3868128176034187,4.54494297791704,-0.3877307205317857,4.2019007210276555,-0.044688463642401643,4.201814540054238,-0.04460228266898447,4.251728339047827,-0.09451608166257319,4.251369517860638,-0.09415726047538442
317,2026-05-13T14:33:44.994Z,2026-05-13 14:33:44.994000+00:00,2567.6197833333335,42.79366305555556,140.324,3,11,train,1,26,4.582306861877441,2.3128554821014404,4.951000690460205,3.557969570159912,10.821825742721558,0.32877720033081276,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,2.140644207463308,0.33054449000540814,0.06712227996691873,5.090544490005408,5.090786376379755,5.090544490005408,-0.5082376281279668,5.090786376379755,-0.508479514502314,4.747744119490371,-0.16543725761292993,4.748333955070974,-0.1660270931935326,4.682991732799691,-0.1006848709222492,4.683084187961508,-0.10077732608406631
318,2026-05-13T14:36:05.537Z,2026-05-13 14:36:05.537000+00:00,2569.9621666666667,42.832702777777776,140.543,3,11,train,1,27,4.212899208068848,4.797491073608398,3.7779135704040527,6.544902801513672,15.120307445526123,0.43285514035299677,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.7874769358481625,-0.10376215725970578,0.05671448596470033,4.656237842740294,4.656922326392705,4.656237842740294,-0.44333863467144674,4.656922326392705,-0.444023118323857,4.313880069503321,-0.10098086143447293,4.31402730780586,-0.10112809973701253,4.340276444957976,-0.12737723688912794,4.33993544651606,-0.12703623844721257
319,2026-05-13T14:38:25.717Z,2026-05-13 14:38:25.717000+00:00,2572.2985,42.87164166666666,140.18,3,11,train,1,28,4.066789627075195,9.821391105651855,4.327126979827881,1.0353699922561646,15.1838880777359,0.06818872656038114,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.4405818822689767,-0.35597336599684826,0.09318112734396189,4.404026634003151,4.404890495947181,4.404026634003151,-0.337237006927956,4.404890495947181,-0.33810086887198576,4.061848239057797,0.004941388017398296,4.061816099068717,0.004973528006478212,4.141254308079436,-0.07446468100424042,4.140600181415955,-0.07381055434075989
320,2026-05-13T14:40:46.005Z,2026-05-13 14:40:46.005000+00:00,2574.6366333333335,42.91061055555556,140.288,3,11,train,1,29,4.352391242980957,6.460755348205566,6.009022235870361,3.9218573570251465,16.391634941101074,0.23925968160694674,True,True,False,1.0150451663110354,1.2361681430207798,17.27584171295166,0.9300804491133268,-0.03147948467734769,0.07607403183930533,4.728520515322652,4.728947301861459,4.728520515322652,-0.3761292723416947,4.728947301861459,-0.37655605888050214,4.385905044972075,-0.033513801991118086,4.3863099803882175,-0.03391873740726048,4.397315353056725,-0.04492411007576802,4.39690093993613,-0.04450969695517326
321,2026-05-13T14:43:06.264Z,2026-05-13 14:43:06.264000+00:00,2576.9742833333335,42.94957138888889,140.259,3,12,train,2,0,4.897130966186523,1.188876390457153,6.513851165771484,4.299782752990723,12.00251030921936,0.35824028825769694,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,5.478997831950169,0.7387011285835938,0.06417597117423031,5.498701128583594,5.498865378058773,5.498701128583594,-0.6015701623970706,5.498865378058773,-0.6017344118722496,5.155823121169389,-0.2586921549828656,5.15649059364916,-0.2593596274626364,5.0050718132121865,-0.10794084702566309,5.0058391980635175,-0.10870823187699408
322,2026-05-13T14:45:26.686Z,2026-05-13 14:45:26.686000+00:00,2579.31465,42.9885775,140.422,3,12,train,2,1,4.239914894104004,8.400867462158203,5.926684856414795,8.766579627990723,23.09413194656372,0.3796020412577205,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.705484866070273,-0.15151229821390874,0.06203979587422795,4.608487701786091,4.609197371464946,4.608487701786091,-0.3685728076820869,4.609197371464946,-0.369282477360942,4.266155114575562,-0.02624022047155794,4.266277166851657,-0.026362272747652682,4.302596378570198,-0.06268148446619382,4.3021891565907024,-0.06227426248669854
323,2026-05-13T14:47:47.070Z,2026-05-13 14:47:47.070000+00:00,2581.6543833333335,43.02757305555556,140.384,3,12,train,2,2,4.352943420410156,6.004016876220703,5.448150634765625,3.9401121139526367,15.392279624938965,0.2559797645287555,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.907417608425349,-0.042192797510198034,0.07440202354712445,4.7178072024898015,4.718254922225119,4.7178072024898015,-0.3648637820796452,4.718254922225119,-0.3653115018149631,4.375212665335735,-0.022269244925579024,4.375596667555367,-0.022653247145210997,4.388861381388621,-0.035917960978464336,4.388444197287422,-0.035500776877265494
324,2026-05-13T14:50:07.564Z,2026-05-13 14:50:07.564000+00:00,2583.99595,43.06659916666667,140.494,3,12,train,2,3,4.060725212097168,2.151942014694214,1.4495530128479004,4.8586626052856445,8.460157632827759,0.574299299865606,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.6736022638852928,-0.17159646190146197,0.042570070013439404,4.588403538098538,4.589494911177666,4.588403538098538,-0.5276783260013698,4.589494911177666,-0.528769699080498,4.246452654288282,-0.18572744219111392,4.2461930031641035,-0.18546779106693556,4.286747784074617,-0.2260225719774489,4.286606223524087,-0.2258810114269192
325,2026-05-13T14:52:27.857Z,2026-05-13 14:52:27.857000+00:00,2586.3341666666665,43.10556944444444,140.293,3,12,train,2,4,4.469278335571289,7.0223822593688965,8.924671173095703,1.012295484542847,16.959348917007446,0.05968952519914727,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.2708893995607933,0.1041077572806406,0.09403104748008528,4.864107757280641,4.864363874750051,4.864107757280641,-0.39482942170935154,4.864363874750051,-0.395085539178762,4.521321617860667,-0.052043282289377935,4.521897222346206,-0.05261888677491733,4.504308467133865,-0.03503013156257584,4.504003675364343,-0.03472533979305403
326,2026-05-13T14:54:47.891Z,2026-05-13 14:54:47.891000+00:00,2588.6680666666666,43.14446777777778,140.034,3,12,train,2,5,5.036071777,1.2410881519317627,9.475845336914062,4.738319396972656,15.455252885818481,0.3065831036204183,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,7.635110626239434,0.8828153339945719,0.06934168963795817,5.642815333994571,5.6429542390242045,5.642815333994571,-0.6067435569945712,5.6429542390242045,-0.6068824620242044,5.29991198213482,-0.2638402051348203,5.300604799060137,-0.26453302206013696,5.118793630965886,-0.08272185396588583,5.119800959352732,-0.08372918235273197
327,2026-05-13T14:57:07.890Z,2026-05-13 14:57:07.890000+00:00,2591.0013833333337,43.183356388888896,139.999,3,12,train,2,6,4.456046104431152,1.400801658630371,2.6680917739868164,3.2151031494140625,7.28399658203125,0.4413927317518707,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.9046891881863801,0.2798241165636259,0.05586072682481293,5.039824116563626,5.040138103474912,5.039824116563626,-0.5837780121324734,5.040138103474912,-0.5840919990437596,4.697095846585528,-0.24104974215437558,4.6976135816291915,-0.24156747719803917,4.642967829198398,-0.18692172476724522,4.643025807682705,-0.186979703251553
328,2026-05-13T14:59:28.022Z,2026-05-13 14:59:28.022000+00:00,2593.3369166666666,43.22228194444445,140.132,3,12,train,2,7,3.840182304382324,7.569385528564453,2.0904858112335205,6.042367935180664,15.702239274978638,0.3848093147331615,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.2761764218964263,-0.5588134013452515,0.06151906852668385,4.201186598654749,4.203786073959155,4.201186598654749,-0.36100429427242453,4.203786073959155,-0.36360376957683105,3.8607438170697708,-0.020561512687446548,3.858976063720314,-0.01879375933798988,3.981191408885962,-0.14100910450363768,3.981544068547501,-0.14136176416517676
329,2026-05-13T15:01:48.086Z,2026-05-13 15:01:48.086000+00:00,2595.671316666667,43.261188611111116,140.064,3,12,train,2,8,4.6109771728515625,5.438202857971191,9.956950187683104,1.379495620727539,16.774648666381836,0.08223693074968501,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.830926585073677,0.2626709306825783,0.0917763069250315,5.022670930682578,5.022867426440579,5.022670930682578,-0.41169375783101536,5.022867426440579,-0.4118902535890161,4.6798251695511945,-0.06884799669963204,4.680460395748144,-0.06948322289658115,4.629432095693868,-0.018454922842305876,4.629366203738983,-0.01838903088742061
330,2026-05-13T15:04:08.380Z,2026-05-13 15:04:08.380000+00:00,2598.00955,43.30015916666667,140.294,3,12,train,2,9,4.373343467712402,6.662702083587647,6.716535568237305,8.868682861328125,22.247920513153076,0.39862974411855334,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.0080798276696576,0.0034949243155866414,0.06013702558814467,4.763494924315586,4.763992321653267,4.763494924315586,-0.39015145660318407,4.763992321653267,-0.39064885394086435,4.420950064763883,-0.04760659705148029,4.421284389381152,-0.04794092166874986,4.424913974262701,-0.05157050655029849,4.424618503619612,-0.051275035907210054
331,2026-05-13T15:06:28.766Z,2026-05-13 15:06:28.766000+00:00,2600.3493166666667,43.33915527777778,140.386,3,12,train,2,10,4.377754211425781,7.857167243957519,8.013490676879883,6.517296314239502,22.387954235076904,0.29110727339384856,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.019895647893022,0.008555738563266531,0.07088927266061515,4.768555738563267,4.768972915296212,4.768555738563267,-0.3908015271374854,4.768972915296212,-0.3912187038704307,4.425930658406828,-0.04817644698104662,4.426345203628832,-0.048590992203051186,4.42890750837628,-0.05115329695049908,4.428557720155942,-0.050803508730160374
332,2026-05-13T15:08:49.048Z,2026-05-13 15:08:49.048000+00:00,2602.68735,43.3781225,140.282,3,12,train,2,11,4.682653427124023,3.221418857574463,8.051958084106445,8.465297699,19.73867464068091,0.4288685969600632,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,2.499506720516652,0.39785430879389955,0.057113140303993684,5.157854308793899,5.158113165691494,5.157854308793899,-0.47520088166987584,5.158113165691494,-0.47545973856747015,4.8150709088021095,-0.1324174816780861,4.815643773859465,-0.13299034673544163,4.736106517171365,-0.053453090047341334,4.7363338246128395,-0.053680397488816034
333,2026-05-13T15:11:09.253Z,2026-05-13 15:11:09.253000+00:00,2605.0241,43.41706833333333,140.205,3,12,train,2,12,4.331991195678711,6.122631072998047,5.759654998779297,8.033277512,19.91556358377734,0.40336681802686625,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.94071567110755,-0.026541621129901723,0.05966331819731338,4.733458378870098,4.733996060724158,4.733458378870098,-0.40146718319138675,4.733996060724158,-0.40200486504544664,4.3909538038347735,-0.05896260815606258,4.3912478439356635,-0.05925664825695254,4.401211865665138,-0.06922066998642684,4.400894069234694,-0.06890287355598268
334,2026-05-13T15:13:29.567Z,2026-05-13 15:13:29.567000+00:00,2607.362666666667,43.45604444444445,140.314,3,12,train,2,13,4.151146889,5.147984027862549,3.055848836898804,1.5005385875701904,9.704371452331543,0.15462501563763573,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.5936010718680488,-0.22650532352087793,0.08453749843623644,4.533494676479122,4.534137028248879,4.533494676479122,-0.3823477874791221,4.534137028248879,-0.3829901392488795,4.191094771359495,-0.039947882359495424,4.1912841415446875,-0.04013725254468792,4.2434187067200355,-0.0922718177200359,4.242822951191049,-0.09167606219104929
335,2026-05-13T15:15:49.958Z,2026-05-13 15:15:49.958000+00:00,2609.7025166666667,43.495041944444445,140.391,3,12,train,2,14,4.100973129272461,8.727850914001465,4.683068275,9.471365928649902,22.882285117651367,0.4139169615251277,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.5365660253759937,-0.2703768297238146,0.058608303847487234,4.489623170276185,4.4906762599301455,4.489623170276185,-0.38865004100372413,4.4906762599301455,-0.3897031306576846,4.1476340030407615,-0.046660873768300526,4.147412635341751,-0.046439506069289926,4.208799305955463,-0.10782617668300176,4.208449262125844,-0.10747613285338264
336,2026-05-13T15:18:10.122Z,2026-05-13 15:18:10.122000+00:00,2612.0385833333335,43.53397638888889,140.164,3,12,train,2,15,3.7635440826416016,8.904948234558105,2.065351963043213,8.631914138793945,19.602214336395264,0.44035403300162596,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.23193306784513867,-0.6346373274342375,0.0559645966998374,4.125362672565762,4.129124386352028,4.125362672565762,-0.3618185899241606,4.129124386352028,-0.36558030371042616,3.786082129462643,-0.022538046821041657,3.783152137631328,-0.019608054989726398,3.9213580657434766,-0.157813983101875,3.922493165073605,-0.15894908243200323
337,2026-05-13T15:20:30.332Z,2026-05-13 15:20:30.332000+00:00,2614.3754166666668,43.572923611111115,140.21,3,12,train,2,16,4.417451858520508,8.283895492553711,8.799889565,4.23688554763794,21.32067060519165,0.1987219645242418,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.0622888196634193,0.02624261065593923,0.08012780354757582,4.786242610655939,4.78659730071881,4.786242610655939,-0.368790752135431,4.78659730071881,-0.3691454421983025,4.443555043829426,-0.02610318530891842,4.444032075721505,-0.026580217200996792,4.442864378478154,-0.02541251995764604,4.442497076681781,-0.025045218161273475
338,2026-05-13T15:22:50.714Z,2026-05-13 15:22:50.714000+00:00,2616.7151166666667,43.611918611111115,140.382,3,12,train,2,17,5.0222883224487305,1.0920008420944214,8.965006828308105,9.697868347167969,19.754876017570496,0.49091010941007346,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,8.209706881831263,0.9143276514098495,0.05090898905899266,5.6743276514098495,5.674513749416784,5.6743276514098495,-0.652039328961119,5.674513749416784,-0.6522254269680534,5.3314714925274,-0.30918317007866936,5.332117116475415,-0.30982879402668484,5.143660284519415,-0.12137196207068435,5.144761788147307,-0.12247346569857687
339,2026-05-13T15:25:10.890Z,2026-05-13 15:25:10.890000+00:00,2619.0513833333334,43.65085638888889,140.176,3,12,train,2,18,4.081125259399414,4.365048885345459,2.281461715698242,6.423364639282227,13.069875240325928,0.4914633476732441,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.5226657880872009,-0.2817759264016024,0.05085366523267559,4.478224073598398,4.479479430605197,4.478224073598398,-0.3970988141989835,4.479479430605197,-0.3983541712057832,4.136437173715813,-0.05531191431639915,4.136013538663963,-0.05488827926454931,4.199804176077382,-0.11867891667796826,4.199593543632574,-0.11846828423315969
340,2026-05-13T15:27:31.203Z,2026-05-13 15:27:31.203000+00:00,2621.3899333333334,43.68983222222222,140.313,3,12,train,2,19,4.591128349304199,4.9071245193481445,9.37217140197754,7.457568168640137,21.73686408996582,0.34308390289299834,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.9099110619720991,0.28101314410947686,0.06569160971070018,5.041013144109477,5.041279664365685,5.041013144109477,-0.44988479480527754,5.041279664365685,-0.4501513150614862,4.698237407476301,-0.10710905817210215,4.6988026091750426,-0.10767425987084334,4.643906101546274,-0.052777752242074705,4.643928683094862,-0.05280033379066307
341,2026-05-13T15:29:51.452Z,2026-05-13 15:29:51.452000+00:00,2623.7274166666666,43.728790277777776,140.249,3,12,train,2,20,4.526619911193848,6.487237453460693,9.469579696655272,6.0930585861206055,22.049875736236572,0.27633074485346537,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.4597245383092325,0.16427090867534422,0.07236692551465346,4.924270908675344,4.924566828184168,4.924270908675344,-0.3976509974814961,4.924566828184168,-0.39794691699032025,4.581524571294784,-0.0549046601009362,4.58206037374091,-0.05544046254706192,4.551783751883798,-0.02516384068995059,4.551618977214848,-0.024999066021000438
342,2026-05-13T15:32:11.846Z,2026-05-13 15:32:11.846000+00:00,2626.0673166666666,43.76778861111111,140.394,3,12,train,2,21,3.622948647,8.434318542480469,1.4402081966400146,3.873974561691284,13.748501300811768,0.28177431684590587,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.17075572725718519,-0.7676247208852093,0.07182256831540941,3.9923752791147904,3.997240668486794,3.9923752791147904,-0.36942663211479054,3.997240668486794,-0.3742920214867942,3.6541984115974095,-0.03124976459740969,3.650164744180356,-0.027216097180356336,3.816416515544159,-0.19346786854415932,3.818184610806543,-0.1952359638065433
343,2026-05-13T15:34:32.341Z,2026-05-13 15:34:32.341000+00:00,2628.4089000000004,43.80681500000001,140.495,3,12,train,2,22,4.522760391235352,6.721276760101318,9.610162734985352,3.994364261627197,20.325803756713867,0.19651691561313084,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.4298120845183713,0.1552789633256141,0.08034830843868693,4.915278963325614,4.915550053073238,4.915278963325614,-0.3925185720902622,4.915550053073238,-0.39278966183788633,4.572507796183854,-0.04974740494850227,4.5730684283911796,-0.05030803715582799,4.544688126803695,-0.02192773556834382,4.544487492061136,-0.02172710082578444
344,2026-05-13T15:36:52.727Z,2026-05-13 15:36:52.727000+00:00,2630.748666666667,43.84581111111111,140.386,3,12,train,2,23,4.449981689453125,6.724656105041504,8.683657646,9.300100326538086,24.70841407757959,0.3763940614455298,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.2913162413598853,0.11103261334215032,0.062360593855447025,4.87103261334215,4.871413340807594,4.87103261334215,-0.421050923889025,4.871413340807594,-0.42143165135446914,4.52837108391821,-0.07838939446508508,4.528822078407716,-0.07884038895459078,4.5097729334351,-0.05979124398197477,4.509579190103535,-0.05959750065041014
345,2026-05-13T15:39:12.631Z,2026-05-13 15:39:12.631000+00:00,2633.0804,43.88467333333333,139.904,3,12,train,2,24,4.282369613647461,3.1048383712768555,2.873502731323242,3.1825568675994877,9.160897970199585,0.34740664921193865,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.9254918896604344,-0.03362738273620187,0.06525933507880616,4.726372617263798,4.726872611992065,4.726372617263798,-0.44400300361633693,4.726872611992065,-0.44450299834460427,4.383830355102681,-0.10146074145522022,4.384162082329364,-0.10179246868190273,4.3956204273489785,-0.11325081370151757,4.39526004063232,-0.11289042698485918
346,2026-05-13T15:41:32.916Z,2026-05-13 15:41:32.916000+00:00,2635.4184833333334,43.92364138888889,140.285,3,12,train,2,25,4.37279224395752,9.666420936584473,9.229816436767578,8.223843574523926,27.120080947875977,0.3032381647506849,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.9548328690958947,-0.02007263928690966,0.06967618352493152,4.73992736071309,4.740380876785293,4.73992736071309,-0.36713511675556987,4.740380876785293,-0.3675886328277729,4.397338619895909,-0.02454637593838882,4.397716825778656,-0.02492458182113566,4.406316597513763,-0.033524353556242836,4.405943903614391,-0.03315165965687061
347,2026-05-13T15:43:53.271Z,2026-05-13 15:43:53.271000+00:00,2637.7577333333334,43.96262888888889,140.355,3,12,train,2,26,4.505117416381836,5.010132789611816,7.332557201385498,8.921291351,21.263981341997315,0.4195494346761888,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,1.4635454805886736,0.1654062229514228,0.05804505653238112,4.925406222951422,4.925774319404853,4.925406222951422,-0.42028880656958645,4.925774319404853,-0.4206569030230174,4.582732062515469,-0.07761464613363334,4.583195688016988,-0.07807827163515224,4.552679638606618,-0.04756222222478179,4.552573997785686,-0.047456581403849896
348,2026-05-13T15:46:13.696Z,2026-05-13 15:46:13.696000+00:00,2640.09815,44.00163583333333,140.425,3,12,train,2,27,3.952108383178711,6.222025394439697,2.304558277130127,5.230282306671143,13.756865978240967,0.3801943200539864,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,0.3703871538662622,-0.4313440843598206,0.06198056799460137,4.328655915640179,4.33031497405125,4.328655915640179,-0.3765475324614682,4.33031497405125,-0.37820659087253894,3.9872727171618654,-0.03516433398315444,3.986445380705745,-0.03433699752703401,4.081778595236305,-0.12967021205759366,4.081617427527981,-0.1295090443492697
349,2026-05-13T15:48:34.098Z,2026-05-13 15:48:34.098000+00:00,2642.438183333333,44.040636388888885,140.402,3,12,train,2,28,4.705258369445801,3.712399482727051,9.140630722045898,3.786210060119629,16.639240264892578,0.22754705141846046,True,True,False,1.4131231300000002,1.6819523722950587,19.836084365844727,2.462189418077222,0.39132146048048977,0.07724529485815396,5.1513214604804896,5.151514537824702,5.1513214604804896,-0.4460630910346888,5.151514537824702,-0.44625616837890103,4.808472280935318,-0.10321391148951697,4.809110925546055,-0.10385255610025457,4.730951387715587,-0.025693018269786094,4.731114883684629,-0.02585651423882851
