sample_index,utc_time,utc_datetime,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,elapsed_s,elapsed_min,elapsed_h,dt_s,session_id,trial_id,total_flow,valid_for_model,flow_ratio_acetate_acid,log10_flow_ratio_acetate_acid,trial_n_model_valid,trial_ph_min,trial_ph_max,trial_log10_ratio_min,trial_log10_ratio_max,trial_total_flow_min,trial_total_flow_max,trial_n_total,trial_ph_range,trial_log10_flow_ratio_range,trial_total_flow_range,uninformative_flat_ph_trial,valid_for_model_before_flat_trial_filter,acid_flow_in_bounds,acetate_flow_in_bounds,water_flow_in_bounds
157,2026-05-12T19:26:00.338Z,2026-05-12 19:26:00.338000+00:00,2,12,4.798438072,4.216410636901856,6.546890735626221,8.233444213867188,85192.531,1419.8755166666667,23.664591944444446,141.724,2,6,18.996745586395264,True,1.5527165874993523,0.19109219254918744,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
158,2026-05-12T19:28:21.883Z,2026-05-12 19:28:21.883000+00:00,2,13,4.378856658935547,2.320890426635742,1.4332921504974363,3.843435049057007,85334.076,1422.2346,23.70391,141.545,2,6,7.5976176261901855,True,0.6175613178667257,-0.2093199146851938,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
159,2026-05-12T19:30:44.037Z,2026-05-12 19:30:44.037000+00:00,2,14,4.616490364074707,8.014825820922852,7.140639781951904,3.1232385635375977,85476.23,1424.6038333333333,23.74339722222222,142.154,2,6,18.278704166412354,True,0.8909288787425838,-0.05015696353041902,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
160,2026-05-12T19:33:06.234Z,2026-05-12 19:33:06.234000+00:00,2,15,4.94068718,2.79406213760376,6.997148036956787,8.972794532775879,85618.427,1426.9737833333334,23.78289638888889,142.197,2,6,18.764004707336426,True,2.504292206957742,0.398685002040511,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
161,2026-05-12T19:35:29.146Z,2026-05-12 19:35:29.146000+00:00,2,16,4.740546226501465,5.081352233886719,6.269730567932129,4.455780982971191,85761.339,1429.3556500000002,23.82259416666667,142.912,2,6,15.806863784790039,True,1.2338704894575714,0.09126957731012683,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
162,2026-05-12T19:37:50.915Z,2026-05-12 19:37:50.915000+00:00,2,17,4.420207977294922,1.2416582107543943,1.198929786682129,8.027692794799805,85903.108,1431.7184666666665,23.861974444444442,141.769,2,6,10.468280792236328,True,0.9655876120318934,-0.015208314638857547,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
163,2026-05-12T19:40:13.123Z,2026-05-12 19:40:13.123000+00:00,2,18,5.171705246,1.0721098184585571,6.397107124328613,3.045468807220459,86045.316,1434.0886,23.901476666666667,142.208,2,6,10.51468575000763,True,5.966839417184104,0.7757443500329254,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
164,2026-05-12T19:42:34.937Z,2026-05-12 19:42:34.937000+00:00,2,19,4.680447578430176,6.685596466064453,6.858957290649414,6.761167049407959,86187.13,1436.4521666666667,23.940869444444445,141.814,2,6,20.305720806121826,True,1.0259304948279375,0.011117939006611718,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
165,2026-05-12T19:44:56.678Z,2026-05-12 19:44:56.678000+00:00,2,20,4.238812446594238,2.4034652709960938,1.0337040424346924,1.552214503288269,86328.871,1438.8145166666666,23.980241944444444,141.741,2,6,4.989383816719055,True,0.4300890280833071,-0.36644163650578987,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
166,2026-05-12T19:47:19.249Z,2026-05-12 19:47:19.249000+00:00,2,21,4.370586395263672,8.03917408,4.065876007080078,9.923268318,86471.442,1441.1906999999999,24.019844999999997,142.571,2,6,22.02831840508008,True,0.5057579257047358,-0.296057302698806,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
167,2026-05-12T19:49:41.611Z,2026-05-12 19:49:41.611000+00:00,2,22,4.828210830688477,5.967372417449951,9.666806221,6.792750358581543,86613.804,1443.5634,24.05939,142.362,2,6,22.426928997031496,True,1.6199435102679471,0.209499870340987,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
168,2026-05-12T19:52:03.518Z,2026-05-12 19:52:03.518000+00:00,2,23,4.593334197998047,6.287487506866455,5.229246616363525,9.281452178955078,86755.711,1445.9285166666666,24.09880861111111,141.907,2,6,20.79818630218506,True,0.8316909752349817,-0.08003801106550402,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
169,2026-05-12T19:54:25.656Z,2026-05-12 19:54:25.656000+00:00,2,24,4.765908241271973,3.5648081302642822,5.365047931671143,3.621104001998901,86897.849,1448.2974833333333,24.138291388888888,142.138,2,6,12.550960063934326,True,1.505003280856352,0.17753744667820537,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
170,2026-05-12T19:56:47.354Z,2026-05-12 19:56:47.354000+00:00,2,25,4.570728302001953,4.845654487609863,4.221555709838867,7.144629001617432,87039.547,1450.6591166666667,24.177651944444445,141.698,2,6,16.211839199066162,True,0.8712044411406569,-0.05987991934277216,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
171,2026-05-12T19:59:09.045Z,2026-05-12 19:59:09.045000+00:00,2,26,4.658393859863281,3.593733310699463,3.8036744594573975,6.83250618,87181.238,1453.0206333333333,24.217010555555554,141.691,2,6,14.22991395015686,True,1.0584186779060334,0.02465749523835398,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
172,2026-05-12T20:01:31.443Z,2026-05-12 20:01:31.443000+00:00,2,27,4.14453125,9.536799430847168,2.546795129776001,3.582962989807129,87323.636,1455.3939333333333,24.256565555555554,142.398,2,6,15.666557550430298,True,0.2670492494094285,-0.5734086383568978,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
173,2026-05-12T20:03:53.561Z,2026-05-12 20:03:53.561000+00:00,2,28,4.797885894775391,5.612346649169922,7.919260025024414,8.927486419677734,87465.754,1457.7625666666668,24.296042777777778,142.118,2,6,22.45909309387207,True,1.4110425674072875,0.14954011546323684,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
174,2026-05-12T20:06:15.936Z,2026-05-12 20:06:15.936000+00:00,2,29,4.549777030944824,6.85363245,5.102411270141602,7.131011009216309,87608.129,1460.1354833333332,24.335591388888886,142.375,2,6,19.08705472935791,True,0.7444827698838157,-0.12814534899437374,30,4.14453125,5.171705246,-0.5734086383568978,0.7757443500329254,4.989383816719055,25.31310272216797,30,1.0271739960000001,1.3491529883898232,20.323718905448914,False,True,True,True,True
175,2026-05-12T20:08:37.316Z,2026-05-12 20:08:37.316000+00:00,3,0,4.644610404968262,9.542545318603516,8.496578216552734,2.5826752185821533,87749.509,1462.4918166666669,24.374863611111113,141.38,2,7,20.621798753738403,True,0.8903890872792993,-0.050420171408552136,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
176,2026-05-12T20:10:59.201Z,2026-05-12 20:10:59.201000+00:00,3,1,4.017719268798828,8.793756484985352,1.7661807537078855,5.839504718780518,87891.394,1464.8565666666666,24.41427611111111,141.885,2,7,16.399441957473755,True,0.2008448558614854,-0.6971392871565112,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
177,2026-05-12T20:13:21.120Z,2026-05-12 20:13:21.120000+00:00,3,2,4.312142372131348,5.712976932525635,2.693763971328736,9.727528572,88033.313,1467.2218833333332,24.453698055555552,141.919,2,7,18.13426947585437,True,0.4715166896600538,-0.32650293050038204,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
178,2026-05-12T20:15:42.890Z,2026-05-12 20:15:42.890000+00:00,3,3,4.925249099731445,4.074304103851318,7.760206223,2.3196709156036377,88175.083,1469.5847166666667,24.493078611111113,141.77,2,7,14.154181242454957,True,1.9046703498799975,0.27981982115783455,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
179,2026-05-12T20:18:04.341Z,2026-05-12 20:18:04.341000+00:00,3,4,4.793475151062012,3.311570882797241,5.202599525,5.206424713134766,88316.534,1471.9422333333334,24.532370555555556,141.451,2,7,13.720595120932007,True,1.5710367403053838,0.19618634158059403,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
180,2026-05-12T20:20:27.025Z,2026-05-12 20:20:27.025000+00:00,3,5,5.117672920227051,1.6180973052978516,6.675900936126709,7.867712497711182,88459.218,1474.3202999999999,24.572004999999997,142.684,2,7,16.161710739135742,True,4.125772235247522,0.6155052489145209,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
181,2026-05-12T20:22:49.168Z,2026-05-12 20:22:49.168000+00:00,3,6,5.138072967529297,2.0108442306518555,7.794434070587158,7.454750061035156,88601.361,1476.68935,24.61148916666667,142.143,2,7,17.26002836227417,True,3.876199832773937,0.5884061584803545,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
182,2026-05-12T20:25:10.893Z,2026-05-12 20:25:10.893000+00:00,3,7,4.096011161804199,8.205654144,2.0521554946899414,7.715114593505859,88743.086,1479.0514333333333,24.65085722222222,141.725,2,7,17.9729242321958,True,0.2500904204194962,-0.6019029433699808,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
183,2026-05-12T20:27:32.473Z,2026-05-12 20:27:32.473000+00:00,3,8,4.418554306030273,3.118473052978516,2.122923851013184,3.8299639225006095,88884.666,1481.4111,24.690185,141.58,2,7,9.07136082649231,True,0.6807574780822739,-0.1670075792615507,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
184,2026-05-12T20:29:54.374Z,2026-05-12 20:29:54.374000+00:00,3,9,4.5861663818359375,6.623647689819336,5.637491226196289,2.030766487121582,89026.567,1483.7761166666667,24.729601944444443,141.901,2,7,14.291905403137207,True,0.8511158035867779,-0.07001134539470578,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
185,2026-05-12T20:32:17.416Z,2026-05-12 20:32:17.416000+00:00,3,10,4.555841445922852,2.8945183753967285,2.5017216205596924,1.1294678449630735,89169.609,1486.16015,24.769335833333333,143.042,2,7,6.525707840919495,True,0.8642963340029933,-0.06333732909832474,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
186,2026-05-12T20:34:39.218Z,2026-05-12 20:34:39.218000+00:00,3,11,4.551981925964356,8.919845581054688,2.7343437671661377,4.778940200805664,89311.411,1488.5235166666666,24.80872527777778,141.802,2,7,16.43312954902649,True,0.3065460878575913,-0.5135042219693091,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
187,2026-05-12T20:37:01.024Z,2026-05-12 20:37:01.024000+00:00,3,12,4.550879478,6.321552276611328,2.450877904891968,3.098689556121826,89453.217,1490.88695,24.848115833333335,141.806,2,7,11.871119737625122,True,0.38770191206988847,-0.4115020571321919,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
188,2026-05-12T20:39:22.506Z,2026-05-12 20:39:22.506000+00:00,3,13,4.553636551,5.609539031982422,4.121610164642334,2.6237668991088867,89594.699,1493.2449833333333,24.887416388888887,141.482,2,7,12.354916095733643,True,0.7347502426034014,-0.13386026185786618,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
189,2026-05-12T20:41:43.731Z,2026-05-12 20:41:43.731000+00:00,3,14,4.557495117,3.851474046707153,2.850994348526001,6.965711594,89735.924,1495.5987333333333,24.926645555555556,141.225,2,7,13.668179989233154,True,0.740234599520015,-0.13063061928219674,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
190,2026-05-12T20:44:05.340Z,2026-05-12 20:44:05.340000+00:00,3,15,4.559700965881348,4.512784481048584,9.559214592,8.438563346862793,89877.533,1497.9588833333332,24.96598138888889,141.609,2,7,22.510562419911377,True,2.118251964423268,0.32597761783486995,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
191,2026-05-12T20:46:26.478Z,2026-05-12 20:46:26.478000+00:00,3,16,4.548673629760742,7.070611476898193,3.827148438,3.484979152679444,90018.671,1500.3111833333335,25.00518638888889,141.138,2,7,14.382739067577637,True,0.5412754541109267,-0.266581666952692,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
192,2026-05-12T20:48:48.719Z,2026-05-12 20:48:48.719000+00:00,3,17,4.553084373474121,8.379892349243164,7.891027450561523,3.3917808532714844,90160.912,1502.6818666666666,25.044697777777778,142.241,2,7,19.662700653076172,True,0.9416621505017552,-0.026104885413978922,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
193,2026-05-12T20:51:10.789Z,2026-05-12 20:51:10.789000+00:00,3,18,4.565215110778809,4.927229881286621,8.333495140075684,5.5010600090026855,90302.982,1505.0497,25.084161666666667,142.07,2,7,18.76178503036499,True,1.6913144588049143,0.2282243616055769,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
194,2026-05-12T20:53:32.949Z,2026-05-12 20:53:32.949000+00:00,3,19,4.570728302001953,7.137866020202637,7.456635952,1.0926467180252075,90445.142,1507.4190333333333,25.123650555555557,142.16,2,7,15.687148690227843,True,1.0446589962455353,0.018974548612205974,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
195,2026-05-12T20:55:54.568Z,2026-05-12 20:55:54.568000+00:00,3,20,4.566868782043457,7.172682285308838,1.4326977729797363,6.776312828063965,90586.761,1509.77935,25.162989166666666,141.619,2,7,15.381692886352539,True,0.1997436546038297,-0.6995270083309374,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
196,2026-05-12T20:58:16.503Z,2026-05-12 20:58:16.503000+00:00,3,21,4.567971229553223,2.1303534507751465,1.1738219261169434,7.507896423339844,90728.696,1512.1449333333333,25.202415555555554,141.935,2,7,10.812071800231934,True,0.5509986738068459,-0.25884944644596797,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
197,2026-05-12T21:00:38.039Z,2026-05-12 21:00:38.039000+00:00,3,22,4.578998565673828,3.3311359882354736,7.616665363311768,6.235091686248779,90870.232,1514.5038666666667,25.24173111111111,141.536,2,7,17.18289303779602,True,2.28650688240031,0.35917251294783054,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
198,2026-05-12T21:02:59.059Z,2026-05-12 21:02:59.059000+00:00,3,23,4.558598518371582,2.907059669494629,1.9698972702026367,1.8399066925048828,91011.252,1516.8542,25.280903333333335,141.02,2,7,6.716863632202148,True,0.677625330802064,-0.16901036769810313,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
199,2026-05-12T21:05:20.846Z,2026-05-12 21:05:20.846000+00:00,3,24,4.573485374450684,9.455929756,5.500927448272705,1.6760663986206057,91153.039,1519.2173166666666,25.32028861111111,141.787,2,7,16.63292360289331,True,0.5817436878464799,-0.23526832028586492,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
200,2026-05-12T21:07:43.066Z,2026-05-12 21:07:43.066000+00:00,3,25,4.582306861877441,1.846617579460144,8.586780548095703,4.173785209655762,91295.259,1521.5876500000002,25.35979416666667,142.22,2,7,14.607183337211609,True,4.650004767422411,0.6674533981510689,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
201,2026-05-12T21:10:04.344Z,2026-05-12 21:10:04.344000+00:00,3,26,4.5861663818359375,9.369320869,9.640662193,6.396867752075195,91436.537,1523.9422833333333,25.399038055555554,141.278,2,7,25.406850814075195,True,1.0289606181487263,0.012398753141448973,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
202,2026-05-12T21:12:26.482Z,2026-05-12 21:12:26.482000+00:00,3,27,4.582306861877441,6.637747764587402,9.825267791748049,9.773897171020508,91578.675,1526.31125,25.43852083333333,142.138,2,7,26.236912727355957,True,1.4802110806569313,0.1703236509544154,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
203,2026-05-12T21:14:49.121Z,2026-05-12 21:14:49.121000+00:00,3,28,4.585063934326172,7.704174518585205,9.803174018859863,7.864185810089111,91721.314,1528.6885666666667,25.47814277777778,142.639,2,7,25.37153434753418,True,1.272449630419343,0.10464059991732913,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
204,2026-05-12T21:17:10.855Z,2026-05-12 21:17:10.855000+00:00,3,29,4.585615158081055,3.1202094554901123,9.280196189880373,8.964114189,91863.048,1531.0508,25.517513333333333,141.734,2,7,21.364519834370483,True,2.974222186767481,0.47337340900191033,30,4.017719268798828,5.138072967529297,-0.6995270083309374,0.6674533981510689,6.525707840919495,26.236912727355957,30,1.1203536987304688,1.3669804064820061,19.711204886436462,False,True,True,True,True
205,2026-05-12T21:19:32.410Z,2026-05-12 21:19:32.410000+00:00,4,0,4.597192764282227,9.673283576965332,1.9706493616104128,8.322223663330078,92004.603,1533.41005,25.556834166666665,141.555,2,8,19.966156601905823,False,0.20372083025696203,-0.6909645625406149,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
206,2026-05-12T21:21:54.384Z,2026-05-12 21:21:54.384000+00:00,4,1,4.581754684448242,2.295010805130005,4.386499404907227,5.327077388763428,92146.577,1535.7762833333334,25.59627138888889,141.974,2,8,12.00858759880066,False,1.9113197180170773,0.2813333401982081,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
207,2026-05-12T21:24:16.073Z,2026-05-12 21:24:16.073000+00:00,4,2,4.571830749511719,2.172534704208374,4.306606769561768,8.992809295654297,92288.266,1538.1377666666667,25.635629444444444,141.689,2,8,15.471950769424438,False,1.9822959611275828,0.2971684961073112,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
208,2026-05-12T21:26:37.098Z,2026-05-12 21:26:37.098000+00:00,4,3,4.581203460693359,9.28447723388672,6.559344291687012,2.6919069290161133,92429.291,1540.4881833333334,25.674803055555557,141.025,2,8,18.535728454589844,False,0.7064850423399769,-0.15089702857547427,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
209,2026-05-12T21:28:59.397Z,2026-05-12 21:28:59.397000+00:00,4,4,4.574036598205566,1.740973711013794,8.216662406921387,9.12351417541504,92571.59,1542.8598333333332,25.714330555555552,142.299,2,8,19.08115029335022,False,4.719578678839847,0.6739032304938327,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
210,2026-05-12T21:31:21.534Z,2026-05-12 21:31:21.534000+00:00,4,5,4.585063934326172,6.323366641998291,6.031274795532227,5.825654983520508,92713.727,1545.2287833333332,25.753813055555554,142.137,2,8,18.180296421051025,False,0.9538075422471852,-0.020539247698563003,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
211,2026-05-12T21:33:44.159Z,2026-05-12 21:33:44.159000+00:00,4,6,4.585063934326172,8.093380928,5.795618534088135,3.2466487884521484,92856.352,1547.6058666666665,25.793431111111108,142.625,2,8,17.135648250540285,False,0.7160936307887737,-0.14503018903798887,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
212,2026-05-12T21:36:06.105Z,2026-05-12 21:36:06.105000+00:00,4,7,4.578447341918945,1.6989171504974363,6.477692127227783,6.137236118,92998.298,1549.9716333333333,25.832860555555555,141.946,2,8,14.31384539572522,False,3.812835796808067,0.5812481023951721,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
213,2026-05-12T21:38:27.624Z,2026-05-12 21:38:27.624000+00:00,4,8,4.576241493225098,7.480860233306885,5.828138351,7.148883819580078,93139.817,1552.3302833333332,25.872171388888887,141.519,2,8,20.457882403886963,False,0.7790732842529922,-0.10842168809159178,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
214,2026-05-12T21:40:49.758Z,2026-05-12 21:40:49.758000+00:00,4,9,4.590025901794434,1.8320579528808596,1.8685290813446045,7.313234806060791,93281.951,1554.6991833333334,25.911653055555558,142.134,2,8,11.013821840286255,False,1.019907191476337,0.008560654052585786,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
215,2026-05-12T21:43:12.005Z,2026-05-12 21:43:12.005000+00:00,4,10,4.590577125549316,1.8762457370758057,8.476800918579102,1.3862676620483398,93424.198,1557.0699666666667,25.95116611111111,142.247,2,8,11.739314317703247,False,4.517958789231144,0.6549422651653234,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
216,2026-05-12T21:45:33.393Z,2026-05-12 21:45:33.393000+00:00,4,11,4.590577125549316,1.0048768520355225,6.323449135,4.086383819580078,93565.586,1559.4264333333333,25.990440555555555,141.388,2,8,11.414709806615601,False,6.292760274247481,0.7988411874038411,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
217,2026-05-12T21:47:55.343Z,2026-05-12 21:47:55.343000+00:00,4,12,4.587268829345703,8.275108337402344,7.275407314300537,2.365873098373413,93707.536,1561.7922666666666,26.02987111111111,141.95,2,8,17.916388750076294,False,0.8791917903257778,-0.05591637589946504,30,4.571830749511719,4.6038103103637695,-0.7535914059452157,0.7988411874038411,7.942091941833496,23.8526320455979,30,0.03197956085205078,1.5524325933490568,15.910540103764404,True,True,True,True,True
