candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,30.0,train,195,2.9500771291260115,0.3524605643004287,-2.1862853408003084e-16,0.2179978842695471,0.2702555621918232,0.66383762959624,0.37257291116473673
grid,30.5,test,119,3.0133963486379196,0.3391247946864509,-0.2604065203682197,0.32368848302113196,0.39319709965241356,0.9589111352941648,0.24226108909357327
grid,30.5,train,195,3.0133963486379196,0.3391247946864509,2.281935324460322e-15,0.21908835612573402,0.27169111518786837,0.6634574478181614,0.3600517777057483
grid,31.0,test,119,3.076721833278681,0.3257862686299171,-0.25984902196828824,0.3236430258190093,0.3936492826857264,0.9547241539034168,0.22819334692623142
grid,31.0,train,195,3.076721833278681,0.3257862686299171,-1.166018848426831e-15,0.22021475727690745,0.273069239811486,0.6625959109507242,0.3475417127568605
grid,31.5,test,119,3.139460842355822,0.3125705122597821,-0.25934442949726577,0.32365766455889633,0.39396655628493094,0.9503762376182694,0.21562655857455162
grid,31.5,train,195,3.139460842355822,0.3125705122597821,-2.0177591791136178e-15,0.22130289371411943,0.27438112554881744,0.6613183034202796,0.33513737545145056
grid,32.0,test,119,3.199801325337689,0.2998672470259088,-0.2589018568599472,0.3238220056541905,0.3942124911929055,0.9479620551164936,0.204135420448157
grid,32.0,train,195,3.199801325337689,0.2998672470259088,2.095190118266962e-16,0.22227266794709313,0.2756041356043396,0.6598133818245193,0.3230882450939221
grid,32.5,test,119,3.2591971176856926,0.28736192972431307,-0.25852862388101433,0.3238721632678583,0.3944160717011403,0.9527611142301153,0.1934027825222458
grid,32.5,train,195,3.2591971176856926,0.28736192972431307,9.109522253334618e-18,0.22316286929348964,0.2767611355642911,0.6579652085953391,0.3112082348628487
grid,33.0,test,119,3.3174030379407706,0.2751062527169638,-0.25820371252786256,0.3238482183371538,0.3945994580389477,0.957291477925001,0.1830721183780228
grid,33.0,train,195,3.3174030379407706,0.2751062527169638,-1.3618735768735254e-15,0.22401394344996536,0.2778533538999007,0.6558154846849353,0.29951305181793325
grid,33.5,test,119,3.372884918013306,0.2634212412079717,-0.25788848068643655,0.3237665314732191,0.39475671700600923,0.9615022150329993,0.17312886889428572
grid,33.5,train,195,3.372884918013306,0.2634212412079717,-2.7784042872670584e-16,0.22475415060916107,0.2788626661069755,0.6535869276711628,0.2882407342385026
grid,34.0,test,119,3.4265967427050033,0.2521079947687674,-0.2575710704738567,0.32365360583931846,0.39490206582924564,0.9654460957824385,0.1631685924962239
grid,34.0,train,195,3.4265967427050033,0.2521079947687674,6.467760799867578e-16,0.22540887524071862,0.27980802284708384,0.6511741793651424,0.2772280708064933
grid,34.5,test,119,3.47864936708867,0.24114397562132528,-0.2572965111085239,0.32348466397472253,0.39499981084236696,0.9691399338801152,0.15408330562463282
grid,34.5,train,195,3.47864936708867,0.24114397562132528,-9.792736422334715e-16,0.22601895326558707,0.280691837677292,0.6485789454518605,0.2664853031117899
grid,35.0,test,119,3.528394605004506,0.2306677552035087,-0.2570343481728284,0.3232795233669641,0.3950398924441091,0.9725860324910296,0.1459431529591111
grid,35.0,train,195,3.528394605004506,0.2306677552035087,-1.8947806286936005e-15,0.22659303527008948,0.2815107603265325,0.6456574820849559,0.2560973459138101
grid,35.5,test,117,3.572806185696563,0.22130619735532703,-0.24915624669708422,0.31663124990745734,0.38655567614217623,0.9756769705279296,0.12517704949045272
grid,35.5,train,195,3.572806185696563,0.22130619735532703,1.5759473498268888e-15,0.22708956672068345,0.2822226223740991,0.6387353160803295,0.24668630079027187
grid,36.0,test,117,3.6170424900191573,0.21198096934935892,-0.24896689806319935,0.31658173012473945,0.38652962063216717,0.9785930996332763,0.11813577208005376
grid,36.0,train,195,3.6170424900191573,0.21198096934935892,1.25255930983351e-15,0.2275630589805289,0.28290447599375534,0.6395986970214191,0.2372986961621529
grid,36.5,test,117,3.659931730705157,0.2029423531444399,-0.24874618500586604,0.31647924557824014,0.3864674383457923,0.98132824102299,0.11126887927333402
grid,36.5,train,195,3.659931730705157,0.2029423531444399,7.560903470267733e-16,0.2280113133092199,0.2835471606044664,0.6434646707184712,0.22807492801161913
grid,37.0,test,117,3.701008458335115,0.19428509273210398,-0.24852477119907232,0.31636185299808717,0.3863587485925328,0.9838663929569207,0.10525681877911978
grid,37.0,train,195,3.701008458335115,0.19428509273210398,2.3684757858670006e-16,0.2284298515699122,0.28415104694457605,0.6470958141384489,0.2190340896129321
grid,37.5,test,117,3.7363581109922737,0.1868319469971108,-0.248290676942492,0.3162305795609343,0.3862303247531972,0.9861465802039873,0.10000309482918728
grid,37.5,train,195,3.7363581109922737,0.1868319469971108,-2.049642507000289e-15,0.2287845357513694,0.2846600218507236,0.6503033061608119,0.21109789929064698
grid,38.0,test,117,3.771323982716817,0.17945170274134573,-0.24803088109922697,0.3160366232804992,0.3860570223694634,0.9882502240565807,0.09545699206803662
grid,38.0,train,195,3.771323982716817,0.17945170274134573,-1.9995401346069486e-15,0.22911042936594897,0.2851523791331515,0.6533397712213147,0.20311167438208308
grid,38.5,test,117,3.8066308408751137,0.17199983719382328,-0.2477765538182629,0.315841674079144,0.38589164664994186,0.9902263590046094,0.09086989110795035
grid,38.5,train,195,3.8066308408751137,0.17199983719382328,1.2889973988468484e-15,0.22940692838716148,0.28563269282782927,0.6562765534209869,0.19499176747975472
grid,39.0,test,117,3.8420629550795646,0.16451884294830793,-0.24749090682705627,0.315616465090645,0.3857169932191643,0.9920569625110205,0.08608371905343247
grid,39.0,train,195,3.8420629550795646,0.16451884294830793,1.3390997712401888e-15,0.229688745519571,0.28610225523436594,0.6590891926352218,0.1866984861948311
grid,39.5,test,117,3.867400023690897,0.15923970048658015,-0.24762260524236757,0.31572074452382015,0.3858623329367569,0.9940225922951096,0.08108895225004482
grid,39.5,train,194,3.867400023690897,0.15923970048658015,-1.6298531825424978e-15,0.2308519654982984,0.28725003009806926,0.6617051141095307,0.1789193195102407
grid,40.0,test,117,3.89843860578584,0.15263506593865414,-0.24710552868936808,0.31542033403592046,0.3855595112959343,0.9953435994004294,0.07620039478559074
grid,40.0,train,193,3.89843860578584,0.15263506593865414,-1.6659097820282142e-15,0.23214878582361492,0.2884060334045151,0.663899681273977,0.1709815938899614
grid,40.5,test,117,3.9329731976096554,0.14534941036844082,-0.2468083553606724,0.3152547587238936,0.385376511729584,0.9968239745666367,0.07156999062872667
grid,40.5,train,193,3.9329731976096554,0.14534941036844082,-5.522352868601815e-16,0.23251658882191112,0.2888162301349905,0.6663778769651851,0.16270010470549026
grid,41.0,test,117,3.966114909078519,0.1383608272340573,-0.2465264225607256,0.3150914410248764,0.3852062996318554,0.9981869066310831,0.0670481919352331
grid,41.0,train,193,3.966114909078519,0.1383608272340573,-3.5435097573528312e-15,0.23284956454727754,0.2891918648583724,0.6687070233590657,0.15471694231428051
grid,41.5,test,117,3.995878652301965,0.13208298489303208,-0.24625573569785716,0.31493022535151427,0.38505367796915996,0.9994174015480799,0.06257251307103782
grid,41.5,train,193,3.995878652301965,0.13208298489303208,-4.312037198233251e-15,0.23318604218356237,0.28952141055230823,0.6708037589031286,0.14734836236617183
grid,42.0,test,117,4.022923552859572,0.1263817559317678,-0.24602739287743228,0.3147966917572953,0.38494173527166736,1.0005563567316869,0.05790744951649996
grid,42.0,train,193,4.022923552859572,0.1263817559317678,-3.72298622558239e-15,0.23348881477744418,0.28981017417890703,0.6727285689307245,0.14056710453976407
grid,42.5,test,117,4.05113695762013,0.12043378265139187,-0.2457869220006859,0.3146500404386673,0.3848154822357117,1.0015865695481296,0.05327363986201657
grid,42.5,train,193,4.05113695762013,0.12043378265139187,-2.3838156549464503e-15,0.233768836214177,0.2900951728756199,0.675619207258102,0.13352988200125496
grid,43.0,test,117,4.078380167323137,0.11468861657659049,-0.2455443210163056,0.31449828703177446,0.38469068278555385,1.0025070918857808,0.04857109547910766
grid,43.0,train,193,4.078380167323137,0.11468861657659049,-1.6290940962375355e-15,0.234020354495643,0.29035910792420966,0.6782981231100247,0.1266578718851011
grid,43.5,test,117,4.1042106302087475,0.1092387056140496,-0.24529597436181672,0.31434561495501717,0.38456927474653474,1.003322655749296,0.043640114856137224
grid,43.5,train,193,4.1042106302087475,0.1092387056140496,-3.281197996094245e-15,0.23424832446696076,0.29059921475819533,0.6807442389504375,0.12005921059037791
grid,44.0,test,117,4.1297547724662405,0.10384800761272099,-0.24503740597372078,0.3141911117490808,0.3844360544519694,1.004037461512071,0.038811154114842664
grid,44.0,train,193,4.1297547724662405,0.10384800761272099,-3.069507802797842e-15,0.23445343353590467,0.29082249101355473,0.6830000538434926,0.1135742967450472
grid,44.5,test,117,4.153466427586784,0.09855358509331247,-0.24341528706823992,0.3131032577293406,0.38340643971023064,1.0032847299915484,0.03515673406667184
grid,44.5,train,192,4.153466427586784,0.09855358509331247,-5.689893001203927e-16,0.23443267527097267,0.2911542504212341,0.6836954235731487,0.1074811995235051
