sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,valid_for_model,uninformative_flat_ph_trial,total_buffer_mol_l,ph_equilibrium_charge_balance,cumulative_transport_volume_ml,transport_delayed_volume_coordinate_ml,theta_transport_s,ph_equilibrium_transport_delayed,prediction_equilibrium_baseline,residual_equilibrium_baseline,prediction_static_calibrated,residual_static_calibrated,prediction_transport_delay_calibrated,residual_transport_delay_calibrated,prediction_transport_delay_dynamic,residual_transport_delay_dynamic
14,2026-05-11T20:19:03.252Z,2026-05-11 20:19:03.252000+00:00,32.924083333333336,0.5487347222222223,140.764,0,0,train,1,14,5.118224143981934,1.1490943431854248,6.300748825073242,8.297214508,15.747057676258667,True,False,0.04730942961802037,5.499259214698434,572.6082405501379,571.5959450657884,3.8570843080442994,5.495998338187054,5.499259214698434,-0.3810350707165,5.197892255491691,-0.07966811150975772,5.20544627813733,-0.0872221341553967,5.205446278137329,-0.08722213415539581
15,2026-05-11T20:21:23.783Z,2026-05-11 20:21:23.783000+00:00,35.26626666666667,0.5877711111111111,140.531,0,0,train,1,15,4.189741134643555,9.768297195,2.7110466957092285,5.772246837615967,18.251590728325198,True,False,0.06837400682748249,4.205640991120131,609.4907365885097,608.4784411041602,3.327804680975292,4.241146285686911,4.205640991120131,-0.01589985647657599,4.21101216828996,-0.021271033646405257,4.227523319485283,-0.03778218484172857,4.227523319485294,-0.03778218484173923
16,2026-05-11T20:23:44.271Z,2026-05-11 20:23:44.271000+00:00,37.607733333333336,0.6267955555555556,140.488,0,0,train,1,16,4.790167808532715,2.717064380645752,4.586766242980957,8.125826835632324,15.429657459259033,True,False,0.047336310886434,4.987810590406428,652.2262278925255,651.213932408176,3.9364275727662585,4.9692829748533445,4.987810590406428,-0.19764278187371342,4.807716503681136,-0.017548695148421167,4.794969963058959,-0.004802154526243996,4.794969963058953,-0.0048021545262377785
17,2026-05-11T20:26:05.085Z,2026-05-11 20:26:05.085000+00:00,39.95463333333333,0.6659105555555555,140.814,0,0,train,1,17,4.327580451965332,6.713934421539307,2.7263143062591557,4.685109615325928,14.12535834312439,True,False,0.06683192382438613,4.369947726639729,688.4380909836605,687.425795499311,4.299907130535228,4.387219961027784,4.369947726639729,-0.042367274674396604,4.336359077077998,-0.008778625112666028,4.341360484978949,-0.013780033013617299,4.341360484978954,-0.01378003301362174
18,2026-05-11T20:28:25.695Z,2026-05-11 20:28:25.695000+00:00,42.29813333333333,0.7049688888888889,140.61,0,0,train,1,18,4.789616584777832,6.364859580993652,8.544281005859375,3.0984294414520264,18.007570028305054,True,False,0.08279373931862108,4.888164053903471,721.5408682607724,720.528572776423,3.3728997841183306,4.87231680206675,4.888164053903471,-0.09854746912563872,4.731697798284909,0.05791878649292315,4.719402929963939,0.07021365481389275,4.719402929963935,0.07021365481389719
19,2026-05-11T20:30:46.486Z,2026-05-11 20:30:46.486000+00:00,44.64465,0.7440775,140.791,0,0,train,1,19,5.087900161743164,2.196958541870117,7.608425140380859,5.5309882164001465,15.336371898651123,True,False,0.06393548452690684,5.29966882536137,763.7959314583574,762.7836359740079,3.960371426980581,5.289810493828715,5.29966882536137,-0.2117686636182059,5.0456280269554385,0.04227213478772551,5.0447613381149115,0.04313882362825261,5.044761338114909,0.043138823628255274
20,2026-05-12T13:21:36.495Z,2026-05-12 13:21:36.495000+00:00,1055.4781333333333,17.59130222222222,60650.009,1,1,train,1,0,4.8419952392578125,8.163414001464844,7.909221172332764,2.349125385284424,18.42176055908203,True,False,0.08724809511148329,4.746618817005707,0.0,-1.0122954843494305,3.297064298831188,,4.746618817005707,0.09537642225210519,4.6237152627990845,0.218279976458728,,,,
21,2026-05-12T13:24:00.581Z,2026-05-12 13:24:00.581000+00:00,1057.8795666666667,17.63132611111111,144.086,1,1,train,1,1,4.887206077575684,3.049386978149414,4.935805320739746,2.1768593788146973,10.162051677703857,True,False,0.07857854449224211,4.969396712870982,44.2386298652649,43.22633438091547,5.976915979892919,4.964298972306138,4.969396712870982,-0.0821906352952988,4.793668859069547,0.09353721850613628,4.791085863330085,0.09612021424559902,4.791085863330085,0.09612021424559902
22,2026-05-12T13:26:21.283Z,2026-05-12 13:26:21.283000+00:00,1060.2246,17.67041,140.702,1,1,train,1,2,5.218570709228516,1.0759644508361816,6.213901519775391,4.809741020202637,12.099606990814209,True,False,0.06024878308978052,5.5217386277216995,68.06897978453637,67.05668430018693,5.01981007375502,5.498275555290348,5.5217386277216995,-0.3031679184931839,5.215041430325732,0.0035292789027838722,5.207220943830158,0.011349765398357192,5.207220943830153,0.011349765398362521
23,2026-05-12T13:28:42.658Z,2026-05-12 13:28:42.658000+00:00,1062.58085,17.709680833333334,141.375,1,1,train,1,3,4.871767997741699,6.396834850311279,8.592846870422363,6.241216659545898,21.23089838027954,True,False,0.07060314383425671,4.888496968395388,96.57867875664235,95.56638327229291,2.8608176617425887,4.910981515596856,4.888496968395388,-0.016728970653688613,4.731951773280643,0.13981622446105657,4.749534857449304,0.12223314029239507,4.749534857449309,0.12223314029239063
24,2026-05-12T13:31:01.831Z,2026-05-12 13:31:01.831000+00:00,1064.9004,17.74834,139.173,1,1,train,1,4,4.835929870605469,1.7671830654144287,3.2878217697143555,8.654005051,13.709009886128785,True,False,0.036873595373533144,5.030110045845827,145.82480909461975,144.81251361027032,4.4304971376833135,5.02719907034696,5.030110045845827,-0.19418017524035847,4.83998606320941,-0.004056192603941078,4.840104749543029,-0.004174878937559967,4.840104749543028,-0.004174878937559079
25,2026-05-12T13:33:20.143Z,2026-05-12 13:33:20.143000+00:00,1067.2056,17.78676,138.312,1,1,train,1,5,4.692578315734863,9.40855312347412,8.54344368,4.960746765136719,22.912743568610836,True,False,0.07834939866418852,4.718534994381752,177.42681868412382,176.41452319977438,2.6508274261914706,4.728515562761105,4.718534994381752,-0.025956678646888776,4.602290575967274,0.09028773976758941,4.607336704212923,0.08524161152194054,4.607336704212927,0.0852416115219361
26,2026-05-12T13:35:41.312Z,2026-05-12 13:35:41.312000+00:00,1069.5584166666665,17.82597361111111,141.169,1,1,train,1,6,4.618144989013672,4.251001358032227,3.6455094814300537,8.510936737060547,16.407447576522827,True,False,0.04812760060718573,4.69400145298998,231.33630363141089,230.32400814706145,3.7018389836499948,4.694462136173844,4.69400145298998,-0.07585646397630796,4.583574340352483,0.034570648661189196,4.580798414209647,0.037346574804025146,4.580798414209647,0.037346574804025146
27,2026-05-12T13:38:03.077Z,2026-05-12 13:38:03.077000+00:00,1071.9211666666665,17.865352777777776,141.765,1,1,train,1,7,4.325926780700684,8.786769867,3.122873544692993,5.473313808441162,17.382957220134156,True,False,0.0685133332658635,4.3123200056608075,270.1030003928402,269.0907049084908,3.4940964469851625,4.322286663588075,4.3123200056608075,0.013606775039876062,4.292395835629836,0.033530945070847196,4.29075709932822,0.03516968137246401,4.290757099328222,0.03516968137246135
28,2026-05-12T13:40:24.077Z,2026-05-12 13:40:24.077000+00:00,1074.2711666666667,17.904519444444443,141.0,1,1,train,1,8,4.607117652893066,6.329463005065918,5.166192054748535,6.474543571472168,17.97019863128662,True,False,0.06397066218177574,4.672386994036578,310.95294986015546,309.94065437580605,3.379914173860034,4.663464236697852,4.672386994036578,-0.06526934114351146,4.5670850247661985,0.04003262812686792,4.556641337280008,0.0504763156130581,4.556641337280005,0.05047631561306165
29,2026-05-12T13:42:45.457Z,2026-05-12 13:42:45.457000+00:00,1076.6275,17.943791666666666,141.38,1,1,train,1,9,5.171705246,1.5641522407531738,7.235342502593994,7.955297470092773,16.75479221343994,True,False,0.05251927109122015,5.425392403284964,353.2967279016772,352.28443241732776,3.6250959300017316,5.407390609143559,5.425392403284964,-0.25368715728496394,5.141540478777078,0.030164767222921718,5.136393091848946,0.03531215415105393,5.136393091848941,0.03531215415105926
30,2026-05-12T13:45:06.960Z,2026-05-12 13:45:06.960000+00:00,1078.9858833333333,17.983098055555555,141.503,1,1,train,1,10,4.368380546569824,3.3075551986694336,1.660105586051941,7.472054481506348,12.439715266227722,True,False,0.03993387853665715,4.462313253920476,392.810950611317,391.7986551269676,4.882565859514583,4.486985906123119,4.462313253920476,-0.09393270735065151,4.4068232201735675,-0.038442673603743316,4.41910941801529,-0.05072887144546545,4.419109418015296,-0.05072887144547167
31,2026-05-12T13:47:27.965Z,2026-05-12 13:47:27.965000+00:00,1081.3359666666668,18.02226611111111,141.005,1,1,train,1,11,4.169893264770508,7.915419578552246,1.7931630611419678,2.0687265396118164,11.77730917930603,True,False,0.08243464183442864,4.117808068540203,422.04531812989103,421.0330226455416,5.157182182810349,4.129737214716321,4.117808068540203,0.05208519623030483,4.14400587484498,0.025887389925527415,4.140700743001332,0.029192521769175528,4.140700743001335,0.029192521769172863
32,2026-05-12T13:49:51.054Z,2026-05-12 13:49:51.054000+00:00,1083.7207833333334,18.062013055555557,143.089,1,1,train,1,12,4.016615867614746,9.095129967,1.406910419464111,2.13208556175232,12.63412594821643,True,False,0.0831243920593232,3.9544379735716753,450.13204134918635,449.11974586483694,4.807434191325299,3.9603261225067836,3.9544379735716753,0.062177894043070836,4.019373513743323,-0.002757646128577207,4.008676416952739,0.007939450662006742,4.00867641695274,0.007939450662005854
33,2026-05-12T13:52:13.493Z,2026-05-12 13:52:13.493000+00:00,1086.0947666666666,18.101579444444443,142.439,1,1,train,1,13,4.113655090332031,6.596598148345947,1.4997410774230957,9.336196899414062,17.432536125183105,True,False,0.0464438402285772,4.121365677812501,480.12524578148634,479.11295029713693,3.484159081891928,4.115731729576086,4.121365677812501,-0.007710587480469933,4.146719916503395,-0.03306482617136375,4.129786081437519,-0.01613099110548788,4.129786081437518,-0.01613099110548699
34,2026-05-12T13:54:35.522Z,2026-05-12 13:54:35.522000+00:00,1088.4619166666666,18.141031944444443,142.029,1,1,train,1,14,5.025596618652344,2.5937695503234863,8.060962677001953,4.796279430389404,15.451011657714844,True,False,0.06895815279516294,5.252646582879389,521.3906736702136,520.3783781858641,3.9309872004813924,5.224894767126551,5.252646582879389,-0.22704996422704493,5.009755530792949,0.01584108785939442,4.994171645574546,0.03142497307779735,4.99417164557454,0.031424973077803564
35,2026-05-12T13:56:57.013Z,2026-05-12 13:56:57.013000+00:00,1090.8201,18.180335,141.491,1,1,train,1,15,5.144688606262207,2.6386256217956543,9.893185616,1.616839886,14.148651123795654,True,False,0.08857248035976556,5.3340950575185335,557.8269918445758,556.8146963602263,4.292828237090049,5.331832207504715,5.3340950575185335,-0.1894064512563265,5.071891233807388,0.07279737245481943,5.077509420634909,0.06717918562729785,5.077509420634908,0.06717918562729874
36,2026-05-12T13:59:18.578Z,2026-05-12 13:59:18.578000+00:00,1093.1795166666666,18.21965861111111,141.565,1,1,train,1,16,5.101132392883301,2.3411550521850586,8.106987953186035,2.909078836,13.357221841371093,True,False,0.07822092894354904,5.2995895022692245,591.2095551169114,590.1972596325619,4.547182773654617,5.300635851450949,5.2995895022692245,-0.19845710938592376,5.045567512671806,0.05556488021149519,5.0531976838445205,0.04793470903878028,5.0531976838445205,0.04793470903878028
37,2026-05-12T14:01:39.706Z,2026-05-12 14:01:39.706000+00:00,1095.5316500000001,18.258860833333337,141.128,1,1,train,1,17,4.335300445556641,9.832083702087402,3.861116647720337,9.266672134399414,22.959872484207153,True,False,0.05963970557426461,4.355651887108808,622.6275218507284,621.6152263663789,2.6453861667892107,4.386065815337523,4.355651887108808,-0.02035144155216706,4.32545301599618,0.009847429560460697,4.34046104383297,-0.005160598276328976,4.340461043832976,-0.005160598276335193
38,2026-05-12T14:04:01.828Z,2026-05-12 14:04:01.828000+00:00,1097.90035,18.298339166666665,142.122,1,1,train,1,18,4.927454948425293,5.234331607818604,9.27167510986328,1.112860918045044,15.618867635726929,True,False,0.09287489372469318,5.008495787175126,677.0125718040699,676.0002763197205,3.8887408791424205,4.996344084959366,5.008495787175126,-0.08104083874983292,4.823496900415506,0.10395804800978681,4.816059047470595,0.11139590095469831,4.816059047470591,0.11139590095470187
39,2026-05-12T14:06:23.735Z,2026-05-12 14:06:23.735000+00:00,1100.2654666666667,18.337757777777778,141.907,1,1,train,1,19,5.037725448608398,2.7481374740600586,8.593023300170898,9.474826813,20.815987587230957,True,False,0.0544829339790148,5.255348687036941,713.9530159637883,712.9407204794388,2.9178403766066743,5.2485840668080055,5.255348687036941,-0.21762323842854236,5.0118169216562105,0.025908526952187927,5.01263303310364,0.025092415504758492,5.012633033103638,0.025092415504760268
40,2026-05-12T14:08:45.405Z,2026-05-12 14:08:45.405000+00:00,1102.6266333333333,18.377110555555554,141.67,1,1,train,1,20,4.972665786743164,2.798015594482422,7.081581592559815,7.36138105392456,17.240978240966797,True,False,0.0573029966685245,5.163536304753556,763.1030319885051,762.0907365041556,3.5228702346277037,5.165427275856111,5.163536304753556,-0.19087051801039223,4.941774763790351,0.03089102295281343,4.947827835648159,0.024837951095005195,4.94782783564816,0.024837951095004307
41,2026-05-12T14:11:06.405Z,2026-05-12 14:11:06.405000+00:00,1104.9766333333332,18.41627722222222,141.0,1,1,train,1,21,4.567420006,3.407503128051758,3.0750389099121094,2.7852180004119877,9.267760038375854,True,False,0.06994723656116492,4.715893313351654,803.6193308547771,802.6070353704276,6.553657929150475,4.727077626615126,4.715893313351654,-0.14847330735165443,4.600275280915129,-0.03285527491512941,4.606216101375778,-0.038796095375777995,4.606216101375781,-0.03879609537578155
42,2026-05-12T14:13:28.000Z,2026-05-12 14:13:28+00:00,1107.33655,18.455609166666665,141.595,1,1,train,1,22,4.763151168823242,1.8840086460113523,3.156545162200928,1.175512194633484,6.216066002845764,True,False,0.08108912945751663,4.9843663243210745,825.4904722320076,824.4781767476582,9.771088182326189,4.97194017737307,4.9843663243210745,-0.22121515549783233,4.805088929677689,-0.04193776085444689,4.797040756460182,-0.03388958763693939,4.797040756460179,-0.033889587636936724
43,2026-05-12T14:15:48.903Z,2026-05-12 14:15:48.903000+00:00,1109.6849333333334,18.49474888888889,140.903,1,1,train,1,23,4.567420006,7.6740570068359375,5.443904876708984,9.056580543518066,22.17454242706299,True,False,0.05915775681366514,4.611624899203194,840.0881780319905,839.0758825476411,2.7390747412599725,4.637473102108972,4.611624899203194,-0.04420489320319376,4.520730621005667,0.04668938499433306,4.536386099074644,0.031033906925356014,4.5363860990746465,0.03103390692535335
44,2026-05-12T14:18:10.664Z,2026-05-12 14:18:10.664000+00:00,1112.0476166666667,18.534126944444445,141.761,1,1,train,1,24,4.65343189239502,9.119361877441406,8.345041275024414,9.212096214294434,26.676499366760254,True,False,0.06546737228283786,4.7219683315987755,892.4795998487051,891.4673043643556,2.276825314518101,4.719836300161789,4.7219683315987755,-0.06853643920375507,4.604909812516645,0.0485220798783752,4.600572838988229,0.052859053406791645,4.600572838988228,0.05285905340679253
45,2026-05-12T14:20:31.995Z,2026-05-12 14:20:31.995000+00:00,1114.4031333333332,18.573385555555554,141.331,1,1,train,1,25,4.345775604248047,9.048858642578123,3.539415121078491,3.339630603790283,15.927904367446898,True,False,0.07903283114497003,4.353541560318699,955.3165387154316,954.3042432310822,3.813290666479658,4.3594768710389,4.353541560318699,-0.0077659560706520026,4.32384308236299,0.021932521885056566,4.319739924539154,0.026035679708892978,4.319739924539157,0.026035679708890314
46,2026-05-12T14:22:53.376Z,2026-05-12 14:22:53.376000+00:00,1116.7594833333335,18.61265805555556,141.381,1,1,train,1,26,4.328131675720215,3.804446220397949,1.855440974235535,9.726368904,15.386256098633483,True,False,0.036785343740223866,4.450055028487928,992.8482561716652,991.8359606873157,3.94753139890608,4.447451892936763,4.450055028487928,-0.12192335276771349,4.397471621407165,-0.06933994568695034,4.388300033701367,-0.060168357981152276,4.388300033701367,-0.060168357981152276
47,2026-05-12T14:25:14.335Z,2026-05-12 14:25:14.335000+00:00,1119.1088000000002,18.651813333333337,140.959,1,1,train,1,27,4.867908477783203,4.621294021606445,7.777799606323242,4.400923728942871,16.80001735687256,True,False,0.07380405248722831,4.986352874530159,1028.9954440617864,1027.983148577437,3.6153372803581787,4.971333949974669,4.986352874530159,-0.1184443967469555,4.806604436191,0.06130404159220326,4.7965683153545715,0.07134016242863161,4.796568315354568,0.07134016242863517
