sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,valid_for_model,uninformative_flat_ph_trial,total_buffer_mol_l,ph_equilibrium_charge_balance,cumulative_transport_volume_ml,transport_delayed_volume_coordinate_ml,theta_transport_s,ph_equilibrium_transport_delayed,prediction_equilibrium_baseline,residual_equilibrium_baseline,prediction_static_calibrated,residual_static_calibrated,prediction_transport_delay_calibrated,residual_transport_delay_calibrated,prediction_transport_delay_dynamic,residual_transport_delay_dynamic
1022,2026-05-15T17:50:22.282Z,2026-05-15 17:50:22.282000+00:00,5644.24125,94.0706875,69.385,6,78,test,20,5,4.055763244628906,4.684168815612793,2.371224403381348,8.416276931762695,15.471670150756836,True,False,0.0456020141991523,4.465799587928874,117.37197151432801,117.37197151432801,0.0,4.465799587928874,4.465799587928874,-0.41003634329996785,4.188773977462728,-0.1330107328338217,4.188773977462728,-0.1330107328338217,4.188773977462728,-0.1330107328338217
1023,2026-05-15T17:51:31.578Z,2026-05-15 17:51:31.578000+00:00,5645.396183333333,94.08993638888889,69.296,6,78,test,20,6,4.152250289916992,4.543971061706543,2.937318563461304,8.356453895568848,15.837743520736694,True,False,0.04723709293165681,4.571549209512664,135.24071909377545,135.24071909377545,0.0,4.571549209512664,4.571549209512664,-0.419298919595672,4.2724127337871876,-0.12016244387019537,4.2724127337871876,-0.12016244387019537,4.2724127337871876,-0.12016244387019537
1024,2026-05-15T17:52:40.863Z,2026-05-15 17:52:40.863000+00:00,5646.550933333333,94.10918222222222,69.285,6,78,test,20,7,3.916269302368164,9.095899582,2.931453227996826,3.9723095893859854,15.99966239938281,True,False,0.07517254120599934,4.269919154290706,153.52935342434614,153.52935342434614,0.0,4.269919154290706,4.269919154290706,-0.35364985192254217,4.0338495851819385,-0.11758028281377442,4.0338495851819385,-0.11758028281377442,4.0338495851819385,-0.11758028281377442
1025,2026-05-15T17:53:50.423Z,2026-05-15 17:53:50.423000+00:00,5647.710266666666,94.12850444444443,69.56,6,78,test,20,8,4.485819816589356,3.107830286026001,5.166165351867676,5.090665817260742,13.364661455154419,True,False,0.06190950414761612,4.981023491187712,172.0782953660306,172.0782953660306,0.0,4.981023491187712,4.981023491187712,-0.4952036745983559,4.5962712890541315,-0.11045147246477516,4.5962712890541315,-0.11045147246477516,4.5962712890541315,-0.11045147246477516
1026,2026-05-15T17:54:59.648Z,2026-05-15 17:54:59.648000+00:00,5648.864016666667,94.14773361111112,69.225,6,78,test,20,9,4.382164955,5.975994587,6.205255031585693,3.611085891723633,15.792335510309325,True,False,0.07713393380373476,4.776726156342969,187.497773519915,187.497773519915,0.0,4.776726156342969,4.776726156342969,-0.39456120134296846,4.434689859722235,-0.05252490472223492,4.434689859722235,-0.05252490472223492,4.434689859722235,-0.05252490472223492
1027,2026-05-15T17:56:08.746Z,2026-05-15 17:56:08.746000+00:00,5650.01565,94.1669275,69.098,6,79,test,21,0,3.9829835891723633,6.671789646148682,2.725314855575561,1.591746807098389,10.988851308822632,True,False,0.08551489357381312,4.3722205731904635,0.0,0.0,0.0,4.3722205731904635,4.3722205731904635,-0.38923698401810025,4.114761112985597,-0.13177752381323415,4.114761112985597,-0.13177752381323415,4.114761112985597,-0.13177752381323415
1028,2026-05-15T17:57:18.082Z,2026-05-15 17:57:18.082000+00:00,5651.17125,94.1861875,69.336,6,79,test,21,1,4.566317558288574,5.5311126708984375,9.09828281402588,5.575882434844971,20.205277919769287,True,False,0.07240383202356548,4.976416249911616,12.698716572475433,12.698716572475433,0.0,4.976416249911616,4.976416249911616,-0.410098691623042,4.592627361779043,-0.026309803490469186,4.592627361779043,-0.026309803490469186,4.592627361779043,-0.026309803490469186
1029,2026-05-15T17:58:27.534Z,2026-05-15 17:58:27.534000+00:00,5652.328783333333,94.20547972222222,69.452,6,79,test,21,2,4.017167091369629,5.799208641052246,2.5913326740264893,6.391196250915527,14.781737565994263,True,False,0.05676288919092552,4.4115431000689505,36.08699927387237,36.08699927387237,0.0,4.4115431000689505,4.4115431000689505,-0.39437600869932155,4.145861812868914,-0.1286947214992855,4.145861812868914,-0.1286947214992855,4.145861812868914,-0.1286947214992855
1030,2026-05-15T17:59:37.115Z,2026-05-15 17:59:37.115000+00:00,5653.488466666667,94.22480777777778,69.581,6,79,test,21,3,4.392641067504883,7.975622177124023,8.607713699,7.619570255279541,24.202906131403566,True,False,0.06851795311723721,4.793531682988625,53.22913396686315,53.22913396686315,0.0,4.793531682988625,4.793531682988625,-0.4008906154837426,4.447981570150783,-0.05534050264590018,4.447981570150783,-0.05534050264590018,4.447981570150783,-0.05534050264590018
1031,2026-05-15T18:00:46.228Z,2026-05-15 18:00:46.228000+00:00,5654.64035,94.24400583333333,69.113,6,79,test,21,4,4.385472297668457,3.2865450382232666,4.113969802856445,5.993330001831055,13.393844842910767,True,False,0.05525310265929155,4.857963077002559,81.10805815785807,81.10805815785807,0.0,4.857963077002559,4.857963077002559,-0.4724907793341018,4.498941200860258,-0.11346890319180059,4.498941200860258,-0.11346890319180059,4.498941200860258,-0.11346890319180059
1032,2026-05-15T18:01:55.709Z,2026-05-15 18:01:55.709000+00:00,5655.798366666667,94.26330611111112,69.481,6,79,test,21,5,4.104832649230957,7.130065441131592,3.7546286582946777,2.6197898387908936,13.504483938217163,True,False,0.08060059273070784,4.48225877114008,96.61835371669612,96.61835371669612,0.0,4.48225877114008,4.48225877114008,-0.3774261219091226,4.201791760347283,-0.09695911111632594,4.201791760347283,-0.09695911111632594,4.201791760347283,-0.09695911111632594
1033,2026-05-15T18:03:04.850Z,2026-05-15 18:03:04.850000+00:00,5656.950716666667,94.28251194444445,69.141,6,79,test,21,6,4.012205123901367,9.215582847595217,3.760621309280396,4.261412143707275,17.237616300582886,True,False,0.0752784139674627,4.371926523664576,112.18024578290067,112.18024578290067,0.0,4.371926523664576,4.371926523664576,-0.3597213997632087,4.1145285453766105,-0.10232342147524331,4.1145285453766105,-0.10232342147524331,4.1145285453766105,-0.10232342147524331
1034,2026-05-15T18:04:14.293Z,2026-05-15 18:04:14.293000+00:00,5658.1080999999995,94.30180166666666,69.443,6,79,test,21,7,4.705258369445801,3.9864001274108887,9.631915092468262,5.981102943,19.59941816287915,True,False,0.06948326275150314,5.1433487623342975,132.1307755955903,132.1307755955903,0.0,5.1433487623342975,5.1433487623342975,-0.4380903928884967,4.724656465241013,-0.019398095795212456,4.724656465241013,-0.019398095795212456,4.724656465241013,-0.019398095795212456
