cycle,target_ph,is_test,steps,mean_ph,mean_abs_error,rmse,max_abs_error,reward_sum,squared_error_cost_sum,absolute_error_cost_sum,move_cost_sum,total_cost_sum,train_updates
77,4.945276260375977,False,200,4.945734240425261,0.0079984582011711,0.0105700467101993,0.0521936922539918,-1.638037846912402,0.0223451774911593,1.599691640234223,1.600102918701971,1.638037846912402,200
78,4.692606925964356,False,200,4.688444777485264,0.010347666624089,0.0141160353288189,0.0933077625896254,-2.133580167056255,0.0398524906808929,2.06953332481781,2.4194351557551954,2.133580167056255,200
79,4.4681077003479,False,200,4.5083847501358605,0.0402770497879602,0.0412553558131406,0.0687857086828911,-8.403802992272672,0.3404008766537676,8.05540995759205,0.7992158026854668,8.403802992272672,200
80,4.593432426452637,False,200,4.582535166030965,0.0119358452417255,0.0144634684618312,0.0305339091006704,-2.4341987677596184,0.0418383839892776,2.3871690483451173,0.51913354252234,2.4341987677596184,200
81,4.986466407775879,False,200,4.975469602999652,0.0123230792999959,0.0145350908208372,0.0360429674025351,-2.533639359469971,0.0422537730339972,2.464615859999181,2.676972643679268,2.533639359469971,200
82,4.601124286651611,False,200,4.591678555226832,0.0112222860539256,0.0139474260651677,0.0701746198500332,-2.311633579472391,0.038906138768664,2.244457210785121,2.827022991860531,2.311633579472391,200
83,4.875931262969971,False,200,4.884165780274486,0.0108222449097905,0.0141638376429073,0.0757732213369015,-2.225663471551333,0.0401228593549276,2.1644489819581096,2.1091630238296237,2.225663471551333,200
84,4.966358184814453,False,200,4.960717358744616,0.0088529026472966,0.0110075911608629,0.0293631790822095,-1.8006146970773311,0.0242334126329414,1.7705805294593304,0.580075498505952,1.8006146970773311,200
85,4.555246353149414,False,200,4.556564148157678,0.0080642465216704,0.0102948151771538,0.0445521297790323,-1.6597045507592552,0.0211966439063513,1.612849304334098,2.565860251880565,1.6597045507592552,200
86,4.472339153289795,False,200,4.508753593509623,0.0364144402198288,0.0374392124832461,0.0616188302268412,-7.566441291696239,0.2803389262731312,7.282888043965762,0.3214321457345512,7.566441291696239,200
87,4.501340866088867,False,200,4.521103624600326,0.0199572856436189,0.0217585780107814,0.0415921898543718,-4.08982386467023,0.0946871434102521,3.9914571287237863,0.367959253619091,4.08982386467023,200
88,4.980861663818359,False,200,4.972959773701089,0.0106395749391446,0.0131374573230217,0.0365678647451961,-2.1958244904974924,0.0345185569828436,2.1279149878289383,3.339094568571056,2.1958244904974924,200
89,4.745984077453613,False,200,4.748264480155375,0.009616821829588,0.0137263880957801,0.1002171169248935,-1.983312368384648,0.0376827460311949,1.923364365917608,2.226525643584523,1.983312368384648,200
90,4.837399482727051,False,200,4.845317102492456,0.0109706337105653,0.0136431649686009,0.0531440793930411,-2.2404872951040447,0.0372271900720921,2.1941267421130606,0.913336291889209,2.2404872951040447,200
91,4.735336780548096,False,200,4.736084464426932,0.0090818967351856,0.0117244010107585,0.0452805589797096,-1.854675349616931,0.0274923158122151,1.81637934703713,1.0803686767585816,1.854675349616931,200
92,5.050400257110596,False,200,5.004579622551368,0.0458206345592275,0.0467171660237012,0.0691860705121616,-9.613739478351258,0.4364987202572125,9.164126911845518,1.3113846248528525,9.613739478351258,200
93,4.997978210449219,False,200,4.9876635171534165,0.0115783708299567,0.0141064175029294,0.0352732513756555,-2.360916783276711,0.039798202953391,2.315674165991343,0.5444414331977043,2.360916783276711,200
94,4.927961349487305,False,200,4.936863702322108,0.0110415962048734,0.0135022542276321,0.0351560863932265,-2.250574968595822,0.0364621738455222,2.208319240974697,0.5793553775603186,2.250574968595822,200
95,4.574737548828125,False,200,4.571036121297318,0.0083207034275541,0.0104664553999573,0.0417552094902919,-1.708743202119919,0.0219093377278593,1.6641406855108247,2.269317888123481,1.708743202119919,200
96,4.732624530792236,False,200,4.733573727428733,0.0091459230311328,0.0122307291480265,0.0612650318554734,-1.8743058391938368,0.0299181470984771,1.8291846062265664,1.5203085868793096,1.8743058391938368,200
97,4.479681491851807,False,200,4.509780749556359,0.0300992577045533,0.0316618835386412,0.0575218366202614,-6.230621824568421,0.2004949738428964,6.019851540910667,1.0275309814857003,6.230621824568421,200
98,4.670158863067627,False,200,4.667062101056588,0.0092468091825035,0.0120140665098162,0.0602811251168349,-1.8918459430665495,0.0288675588204575,1.8493618365007127,1.3616547745378966,1.8918459430665495,200
99,5.029332160949707,False,200,5.009432065253156,0.0201720363719339,0.0221200908894451,0.0409343636665404,-4.151245280212689,0.097859684191463,4.034407274386798,1.897832163442871,4.151245280212689,200
100,4.517995357513428,False,200,4.527097632607603,0.0108732128803484,0.0131587514494556,0.0398701819236482,-2.243926621192323,0.0346305479417103,2.1746425760696857,3.465349718092682,2.243926621192323,200
101,5.007728099822998,False,200,5.00393776398528,0.0073698052661709,0.0094941565455684,0.0334717974165981,-1.5252608516608386,0.018027801702352,1.4739610532341976,3.3271996724288933,1.5252608516608386,200
102,4.508594512939453,False,200,4.518961691963442,0.0115133410716063,0.01372127784857,0.0319508750995076,-2.3731309235037847,0.0376546931595319,2.30266821432127,3.280801602298311,2.3731309235037847,200
103,4.461980819702148,False,200,4.496824136234927,0.0348433165327783,0.0361451851291803,0.0597064128950686,-7.234224634079386,0.2612948816045444,6.968663306555669,0.4266445919172383,7.234224634079386,200
104,4.581861972808838,False,200,4.568363224279644,0.0142963177199761,0.0168323758425964,0.0443649263740359,-2.92116811222541,0.0566657753012846,2.859263543995234,0.5238792928891236,2.92116811222541,200
105,4.871460914611816,False,200,4.883052233604215,0.013590876630268,0.0185895420026883,0.136046012481966,-2.819118255355255,0.0691142143739431,2.718175326053601,3.1828714927711417,2.819118255355255,200
106,5.023156642913818,False,200,5.013665800635839,0.0111951354581158,0.0135559603739988,0.0334103655657704,-2.28374130704119,0.0367528123322852,2.239027091623173,0.7961403085731469,2.28374130704119,200
107,4.952313423156738,False,200,4.966672921504628,0.0147623323037872,0.0172801536178263,0.0375752862309992,-3.016825263237495,0.059720741811135,2.9524664607574422,0.4638060668917667,3.016825263237495,200
108,4.701533794403076,False,200,4.697164822242391,0.0158806299624808,0.021430812799467,0.1330513168597829,-3.317106750418367,0.0918559474491597,3.176125992496176,4.9124810473031175,3.317106750418367,200
109,4.586443901062012,False,200,4.575626840725109,0.0121031312520063,0.0147803769930129,0.0597508797171766,-2.47207197711832,0.0436919088111171,2.420626250401264,0.7753817905939435,2.47207197711832,200
110,5.059709548950195,False,200,5.029305121861833,0.0304176315555003,0.031813236561559,0.057916719302093,-6.3161562398073565,0.2024164041043434,6.083526311100073,3.0213524602940254,6.3161562398073565,200
111,4.760849952697754,False,200,4.763417883610544,0.0194561737293559,0.0283469468102203,0.1349105014384264,-4.132688641570069,0.1607098786922922,3.8912347458711993,8.074401700657745,4.132688641570069,200
112,5.021585464477539,False,200,5.016404939511981,0.0090143185725382,0.0111762203673499,0.0347482691258198,-1.8429418208847856,0.0249815803399136,1.802863714507652,1.5096526037220386,1.8429418208847856,200
113,4.673976421356201,False,200,4.670217939615282,0.0157015875512209,0.0213728372159516,0.137779406609253,-3.2882080231525124,0.0913596341319139,3.140317510244188,5.65308787764107,3.2882080231525124,200
114,4.904338836669922,False,200,4.920995111874877,0.0173740966676341,0.0211385988412974,0.1107843590574342,-3.5815372925307365,0.0893680721946601,3.474819333526831,1.7349886809245447,3.5815372925307365,200
115,4.474503993988037,False,200,4.49695643431454,0.0225502063890346,0.0244230630548775,0.0470005690509109,-4.656019540677544,0.1192972017965047,4.5100412778069225,2.6681061074117025,4.656019540677544,200
116,4.879816055297852,False,200,4.889117784070312,0.0124891609951754,0.0177498485038429,0.1450782060408126,-2.602605559665477,0.0630114243818752,2.4978321990350985,4.176193624850356,2.602605559665477,200
117,5.053867816925049,False,200,5.031490392486966,0.0224494718620775,0.0242814324282091,0.0449368824080709,-4.615527134808576,0.1179175921531371,4.48989437241551,0.7715170239928852,4.615527134808576,200
118,4.724599838256836,False,200,4.720299722351326,0.0178381009914168,0.0240382275372642,0.1457123523723922,-3.746280321416955,0.1155672766266578,3.567620198283376,6.309284650692079,3.746280321416955,200
119,4.809966564178467,False,200,4.813387146396435,0.0199775837691431,0.0263887261137326,0.1102302439036062,-4.195318501910448,0.1392729731811196,3.9955167538286354,6.05287749006925,4.195318501910448,200
120,4.909540176391602,False,200,4.924071443067487,0.0151056030151454,0.0179820079219101,0.0577196694618278,-3.094770754468309,0.0646705217807281,3.021120603029084,0.8979629658497856,3.094770754468309,200
121,4.680968761444092,False,200,4.672007718715015,0.0147000980944016,0.020291566616246,0.1345552718397806,-3.061454920990014,0.0823495351483101,2.940019618880332,3.9085766961372217,3.061454920990014,200
122,4.533883094787598,False,200,4.527243540453423,0.0092139247446065,0.0112953913652708,0.0291552519835409,-1.87474394849111,0.0255171732189271,1.842784948921314,0.644182635086878,1.87474394849111,200
123,4.67928409576416,False,200,4.672071889303168,0.0116132974205939,0.0149178776597385,0.063030550188655,-2.3813984124712104,0.044508614774185,2.322659484118793,1.423031357823266,2.3813984124712104,200
124,4.977626323699951,True,200,4.993484630861136,0.0158583071611855,0.0161671316403866,0.060054486706127,-3.238093819081376,0.0522752290955182,3.1716614322371197,1.4157157748738207,3.238093819081376,0
